iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
23,-269.75,-254.34,-286.5,-196.9,-201.12,-265.12,-246.87,-257.18,-295.62,-276.28,-259.01,-270.79,-243.05,-266.82,-235.93,-193.94,-220.9,-283.15,-280.18,-272.42,-251.53,-311.96,-291.36,-274.49,-199.19,-303.18,-333.27,-276.74,-291.39,-269.76,-279.25,-267.47,-240.31,-236.37,-274.82,-246.11,-325.33,-260.43,-209.95,-231.83,-279.04,-329.09,-266.77,-307.01,-192.6,-333.61,-393.57,-332.16,-303.59,-208.97,-207.57,-268.7,-270.44,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-213.89,-356.86,-275.89,-395.02,-210.6,-372.88,-267.48,-248.86,-240.22,-254.74,-242.99,-257.72,-277.16,-145.28,-289.01,-243.3,-262.63,-258.86,-233.1,-261.72,-378.12,-251.4,-268.49,-215.2,-297.31,-395.45,-263.85,-526.24,-249.75,-261.7,-261.24,-254.47,-219.51,-297.55,-239.81,-296.59,-290.9,-238.68,-274.28,-246.58,-290.37,-266.15,-253.75,-273.94,-251.15,-293.95,-253.68,-279.03,-262.9,-272.06,-258.24,-326.98,-236.92,-275.6,-254.05,-225.95,-307.96,-299.15,-256.65,-342.27,-246.33,-216.49,-287.19,-265.05,-310.03,-259.58,-233.35,-304.54,-266.9,-259.44,-249.01,-259.03,-203.11,-261.78,-248.57,-340.99,-258.01,-255.05,-293.3,-299.77,-248.8,-279.72,-243.21,-349.47,-267.69,-247.51,-284.53,-227.83,-334.42,-207.36,-270.94,-274.3,-269.09,-249.52,-236.12,-211.41,-242.91,-329.91,-270.8,-240.17,-263.44,-249.02,-270.66,-214.73,-269.26,-264.06,-258.63,-264.22,-273.61,-276.27,-244.51,-300.64,-255.54,-260.74,-249.13,-256.84,-243.51,-298.15,-251.01,-249.28,-253.55,-257.88,-452.36,-306.07,-288.39,-277.36,-252.74,-372.67,-325.75,-224.9,-314.91,-259.71,-234.74,-284.91,-276.68,-358.9,-253.08,-359.49,-201.96
24,-256.68,-254.34,-273.43,-209.97,-214.2,-265.12,-233.79,-244.1,-295.62,-276.28,-259.01,-257.71,-256.12,-266.82,-249.01,-207.01,-233.98,-296.23,-280.18,-246.27,-251.53,-298.88,-291.36,-235.26,-212.26,-303.18,-333.27,-263.67,-291.39,-256.69,-240.02,-254.4,-253.38,-249.44,-248.67,-246.11,-338.4,-273.5,-223.03,-244.91,-279.04,-329.09,-266.77,-307.01,-205.68,-333.61,-393.57,-332.16,-290.52,-222.05,-220.65,-268.7,-257.37,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-226.96,-356.86,-275.89,-395.02,-223.68,-372.88,-254.41,-235.78,-253.29,-254.74,-242.99,-257.72,-277.16,-158.35,-289.01,-243.3,-249.55,-258.86,-246.18,-261.72,-378.12,-264.48,-268.49,-228.27,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-261.24,-254.47,-232.58,-310.62,-239.81,-296.59,-290.9,-251.75,-248.13,-259.66,-290.37,-266.15,-253.75,-247.79,-251.15,-293.95,-240.6,-265.95,-262.9,-272.06,-271.31,-326.98,-250.0,-249.45,-267.13,-239.03,-307.96,-299.15,-256.65,-342.27,-246.33,-229.57,-287.19,-265.05,-310.03,-259.58,-246.42,-304.54,-266.9,-259.44,-262.09,-259.03,-216.19,-261.78,-235.49,-340.99,-258.01,-255.05,-293.3,-299.77,-261.88,-279.72,-230.13,-349.47,-254.62,-247.51,-271.45,-240.9,-334.42,-220.43,-244.79,-235.07,-269.09,-249.52,-249.19,-224.48,-229.84,-329.91,-270.8,-240.17,-263.44,-262.09,-283.74,-227.81,-256.19,-250.98,-258.63,-264.22,-273.61,-263.2,-244.51,-300.64,-255.54,-260.74,-249.13,-256.84,-256.58,-298.15,-264.08,-262.36,-253.55,-257.88,-452.36,-306.07,-288.39,-251.21,-265.81,-385.75,-312.67,-237.97,-327.99,-246.63,-247.82,-258.76,-250.53,-358.9,-240.01,-359.49,-215.03
25,-238.68,-254.34,-255.44,-227.97,-232.19,-265.12,-251.79,-262.09,-295.62,-276.28,-259.01,-239.72,-256.12,-266.82,-231.02,-225.01,-251.97,-296.23,-280.18,-246.27,-251.53,-298.88,-291.36,-253.25,-230.25,-303.18,-333.27,-245.68,-291.39,-238.7,-240.02,-236.41,-271.38,-249.44,-248.67,-246.11,-356.39,-291.49,-241.02,-244.91,-279.04,-329.09,-266.77,-307.01,-223.67,-333.61,-393.57,-332.16,-272.53,-240.04,-238.64,-268.7,-257.37,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-244.95,-356.86,-275.89,-395.02,-241.67,-372.88,-236.42,-253.78,-271.29,-254.74,-242.99,-257.72,-277.16,-176.34,-289.01,-243.3,-249.55,-258.86,-246.18,-261.72,-378.12,-246.49,-268.49,-246.27,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-243.25,-254.47,-250.57,-328.61,-239.81,-296.59,-290.9,-233.76,-266.12,-277.65,-290.37,-248.16,-253.75,-247.79,-233.16,-293.95,-240.6,-247.96,-262.9,-272.06,-271.31,-326.98,-267.99,-249.45,-267.13,-221.04,-307.96,-299.15,-256.65,-342.27,-246.33,-247.56,-287.19,-265.05,-310.03,-259.58,-228.43,-304.54,-266.9,-259.44,-280.08,-259.03,-234.18,-261.78,-253.48,-340.99,-258.01,-255.05,-293.3,-299.77,-261.88,-279.72,-248.12,-349.47,-254.62,-247.51,-253.46,-240.9,-334.42,-238.43,-226.79,-253.07,-269.09,-249.52,-249.19,-242.47,-247.83,-329.91,-270.8,-222.18,-263.44,-244.1,-265.75,-245.8,-256.19,-232.99,-258.63,-264.22,-273.61,-281.19,-244.51,-300.64,-255.54,-260.74,-249.13,-220.85,-238.59,-298.15,-228.1,-244.37,-253.55,-239.89,-452.36,-306.07,-288.39,-269.21,-247.82,-367.75,-294.68,-237.97,-309.99,-246.63,-265.81,-222.78,-250.53,-358.9,-240.01,-359.49,-233.02
26,-251.88,-254.34,-255.44,-241.16,-245.38,-265.12,-225.4,-248.9,-295.62,-276.28,-259.01,-252.91,-242.93,-266.82,-244.21,-238.2,-251.97,-296.23,-280.18,-233.08,-251.53,-285.69,-291.36,-213.67,-243.45,-303.18,-333.27,-232.48,-291.39,-238.7,-253.22,-249.6,-271.38,-249.44,-248.67,-246.11,-356.39,-291.49,-227.82,-244.91,-279.04,-329.09,-253.58,-307.01,-236.87,-333.61,-393.57,-332.16,-272.53,-253.23,-251.83,-268.7,-244.17,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-244.95,-356.86,-262.7,-395.02,-241.67,-372.88,-249.61,-214.19,-258.09,-254.74,-242.99,-257.72,-277.16,-189.54,-289.01,-243.3,-249.55,-258.86,-246.18,-261.72,-378.12,-246.49,-268.49,-246.27,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-256.44,-254.47,-250.57,-315.42,-239.81,-296.59,-290.9,-246.95,-252.93,-264.46,-290.37,-261.35,-253.75,-234.59,-246.35,-293.95,-240.6,-234.77,-262.9,-258.87,-271.31,-326.98,-254.79,-236.25,-267.13,-234.23,-307.96,-299.15,-256.65,-342.27,-246.33,-260.76,-287.19,-265.05,-310.03,-259.58,-241.62,-304.54,-266.9,-259.44,-280.08,-259.03,-247.37,-261.78,-240.29,-340.99,-258.01,-255.05,-293.3,-299.77,-261.88,-279.72,-234.93,-349.47,-254.62,-234.31,-253.46,-240.9,-334.42,-251.62,-239.99,-266.26,-269.09,-249.52,-249.19,-242.47,-234.64,-329.91,-270.8,-235.37,-263.44,-257.29,-278.94,-232.6,-242.99,-232.99,-258.63,-264.22,-273.61,-268.0,-244.51,-300.64,-255.54,-260.74,-249.13,-234.05,-251.79,-298.15,-241.29,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-256.01,-261.01,-380.95,-294.68,-251.17,-323.19,-246.63,-265.81,-235.97,-263.72,-358.9,-240.01,-359.49,-246.22
27,-251.88,-254.34,-271.93,-257.65,-245.38,-265.12,-241.89,-248.9,-295.62,-276.28,-259.01,-236.42,-259.42,-266.82,-227.72,-254.69,-251.97,-296.23,-280.18,-249.57,-251.53,-302.18,-291.36,-230.16,-259.94,-303.18,-333.27,-248.97,-291.39,-238.7,-236.72,-233.11,-287.87,-249.44,-232.17,-246.11,-356.39,-291.49,-244.32,-228.41,-279.04,-329.09,-253.58,-307.01,-253.36,-333.61,-393.57,-332.16,-272.53,-236.74,-235.34,-268.7,-260.67,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-244.95,-356.86,-262.7,-395.02,-241.67,-372.88,-249.61,-230.69,-274.58,-254.74,-242.99,-257.72,-277.16,-206.03,-289.01,-243.3,-249.55,-258.86,-246.18,-261.72,-378.12,-246.49,-268.49,-229.77,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-239.95,-254.47,-250.57,-298.93,-239.81,-280.09,-290.9,-230.46,-236.43,-264.46,-290.37,-244.86,-253.75,-251.08,-246.35,-293.95,-257.1,-251.26,-262.9,-258.87,-271.31,-326.98,-254.79,-252.74,-267.13,-250.72,-307.96,-299.15,-256.65,-342.27,-246.33,-244.26,-287.19,-265.05,-310.03,-259.58,-225.13,-304.54,-266.9,-259.44,-280.08,-259.03,-230.88,-261.78,-256.78,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-234.93,-349.47,-254.62,-250.81,-253.46,-240.9,-334.42,-235.13,-239.99,-249.77,-269.09,-249.52,-249.19,-242.47,-251.13,-329.91,-270.8,-235.37,-263.44,-240.8,-262.45,-249.1,-242.99,-249.48,-258.63,-264.22,-273.61,-268.0,-244.51,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-257.79,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-272.5,-244.52,-364.46,-311.17,-234.67,-306.7,-246.63,-265.81,-252.46,-263.72,-358.9,-256.5,-359.49,-229.73
28,-237.91,-254.34,-257.96,-243.68,-245.38,-265.12,-255.86,-248.9,-295.62,-276.28,-259.01,-250.39,-245.45,-266.82,-241.69,-254.69,-251.97,-296.23,-280.18,-235.6,-251.53,-288.21,-291.36,-244.13,-245.97,-303.18,-333.27,-248.97,-291.39,-238.7,-250.7,-247.08,-273.89,-249.44,-246.15,-246.11,-370.37,-291.49,-230.34,-242.39,-279.04,-329.09,-253.58,-307.01,-225.41,-333.61,-393.57,-332.16,-272.53,-250.72,-249.31,-268.7,-246.69,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-244.95,-356.86,-262.7,-395.02,-241.67,-372.88,-249.61,-244.66,-260.61,-254.74,-242.99,-257.72,-277.16,-220.0,-289.01,-243.3,-249.55,-258.86,-246.18,-261.72,-378.12,-246.49,-268.49,-243.75,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-253.92,-254.47,-250.57,-312.9,-239.81,-280.09,-290.9,-244.43,-250.41,-278.43,-290.37,-258.83,-253.75,-237.11,-260.32,-293.95,-243.12,-237.29,-262.9,-258.87,-271.31,-326.98,-254.79,-238.77,-267.13,-222.78,-307.96,-299.15,-256.65,-342.27,-246.33,-258.24,-287.19,-265.05,-310.03,-259.58,-239.1,-304.54,-266.9,-259.44,-280.08,-259.03,-244.85,-261.78,-242.81,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-234.93,-349.47,-254.62,-236.83,-253.46,-254.87,-334.42,-249.1,-253.96,-263.74,-269.09,-249.52,-249.19,-242.47,-237.16,-329.91,-270.8,-235.37,-263.44,-254.78,-276.42,-235.12,-242.99,-249.48,-258.63,-264.22,-273.61,-268.0,-244.51,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-229.84,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-244.56,-258.49,-378.43,-297.2,-234.67,-320.67,-246.63,-265.81,-238.49,-263.72,-358.9,-242.53,-359.49,-243.7
29,-254.39,-254.34,-257.96,-243.68,-261.87,-265.12,-222.9,-248.9,-295.62,-276.28,-259.01,-250.39,-261.93,-266.82,-241.69,-254.69,-251.97,-296.23,-280.18,-252.08,-251.53,-288.21,-291.36,-227.65,-262.45,-303.18,-333.27,-232.49,-291.39,-238.7,-234.21,-230.6,-273.89,-249.44,-246.15,-246.11,-353.88,-291.49,-246.83,-258.87,-279.04,-329.09,-253.58,-307.01,-241.9,-333.61,-393.57,-332.16,-289.01,-234.23,-232.83,-268.7,-263.18,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-244.95,-356.86,-262.7,-395.02,-241.67,-372.88,-249.61,-228.18,-277.09,-254.74,-242.99,-257.72,-277.16,-236.48,-289.01,-243.3,-249.55,-258.86,-246.18,-261.72,-378.12,-246.49,-268.49,-243.75,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-253.92,-254.47,-250.57,-329.38,-256.29,-280.09,-290.9,-244.43,-250.41,-261.95,-290.37,-242.35,-253.75,-253.59,-243.84,-293.95,-226.64,-253.77,-262.9,-258.87,-271.31,-326.98,-254.79,-255.25,-267.13,-239.26,-307.96,-299.15,-256.65,-342.27,-246.33,-241.75,-287.19,-265.05,-310.03,-259.58,-239.1,-304.54,-266.9,-259.44,-280.08,-259.03,-228.37,-261.78,-242.81,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-251.41,-349.47,-254.62,-253.32,-253.46,-238.39,-334.42,-232.62,-221.0,-263.74,-269.09,-249.52,-249.19,-242.47,-253.64,-329.91,-270.8,-235.37,-263.44,-254.78,-259.94,-251.6,-242.99,-233.0,-258.63,-264.22,-273.61,-268.0,-260.99,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-246.32,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-261.04,-242.01,-361.95,-297.2,-251.16,-304.19,-246.63,-265.81,-254.97,-263.72,-358.9,-242.53,-359.49,-227.22
30,-239.48,-254.34,-257.96,-228.77,-217.13,-265.12,-237.81,-248.9,-295.62,-276.28,-259.01,-250.39,-247.02,-266.82,-256.61,-254.69,-251.97,-296.23,-280.18,-237.17,-251.53,-288.21,-291.36,-242.57,-247.54,-303.18,-333.27,-247.4,-291.39,-238.7,-249.13,-245.51,-273.89,-249.44,-246.15,-246.11,-368.8,-291.49,-231.91,-243.96,-279.04,-329.09,-268.49,-307.01,-256.81,-333.61,-393.57,-332.16,-289.01,-249.15,-247.74,-268.7,-248.26,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-244.95,-356.86,-262.7,-395.02,-241.67,-372.88,-249.61,-243.09,-262.18,-254.74,-257.9,-257.72,-277.16,-251.4,-289.01,-258.21,-249.55,-258.86,-246.18,-261.72,-378.12,-246.49,-268.49,-243.75,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-253.92,-254.47,-250.57,-314.47,-241.38,-280.09,-290.9,-244.43,-250.41,-276.86,-290.37,-257.26,-253.75,-238.68,-243.84,-293.95,-241.55,-238.86,-262.9,-258.87,-271.31,-326.98,-254.79,-240.34,-267.13,-254.17,-307.96,-299.15,-256.65,-342.27,-246.33,-256.67,-287.19,-265.05,-310.03,-259.58,-254.02,-304.54,-266.9,-259.44,-280.08,-259.03,-243.28,-261.78,-242.81,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-236.5,-349.47,-254.62,-238.4,-253.46,-253.3,-334.42,-247.53,-235.91,-263.74,-269.09,-249.52,-249.19,-242.47,-238.72,-329.91,-270.8,-235.37,-263.44,-239.86,-274.85,-236.69,-242.99,-247.91,-258.63,-264.22,-273.61,-268.0,-246.08,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-246.32,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-275.95,-256.93,-376.86,-297.2,-236.24,-319.1,-246.63,-265.81,-240.06,-263.72,-358.9,-242.53,-359.49,-242.13
31,-253.76,-254.34,-257.96,-243.05,-231.41,-265.12,-252.09,-248.9,-295.62,-276.28,-259.01,-250.39,-261.3,-266.82,-242.32,-254.69,-251.97,-296.23,-280.18,-251.45,-251.53,-288.21,-291.36,-242.57,-261.82,-303.18,-333.27,-247.4,-291.39,-238.7,-234.84,-231.23,-273.89,-249.44,-246.15,-246.11,-354.51,-291.49,-246.2,-258.24,-279.04,-329.09,-268.49,-307.01,-228.24,-333.61,-393.57,-332.16,-289.01,-234.86,-233.46,-268.7,-262.55,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-244.95,-356.86,-262.7,-395.02,-241.67,-372.88,-249.61,-228.8,-276.47,-254.74,-243.62,-257.72,-277.16,-237.11,-289.01,-243.93,-249.55,-258.86,-260.46,-261.72,-378.12,-260.77,-268.49,-243.75,-297.31,-395.45,-250.78,-526.24,-262.82,-261.7,-253.92,-254.47,-250.57,-328.75,-241.38,-280.09,-290.9,-244.43,-250.41,-262.57,-290.37,-271.55,-253.75,-252.96,-243.84,-293.95,-255.84,-253.14,-262.9,-258.87,-271.31,-326.98,-269.08,-254.63,-267.13,-225.6,-307.96,-299.15,-256.65,-342.27,-246.33,-242.38,-287.19,-265.05,-310.03,-259.58,-225.45,-304.54,-266.9,-259.44,-280.08,-259.03,-243.28,-261.78,-242.81,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-250.78,-349.47,-254.62,-252.69,-253.46,-239.02,-334.42,-233.25,-250.19,-263.74,-269.09,-249.52,-249.19,-242.47,-253.01,-329.91,-270.8,-235.37,-263.44,-254.15,-260.57,-250.98,-257.28,-247.91,-258.63,-264.22,-273.61,-268.0,-246.08,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-260.61,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-247.38,-256.93,-362.57,-297.2,-250.53,-304.81,-246.63,-265.81,-254.34,-263.72,-358.9,-242.53,-359.49,-227.85
32,-253.76,-254.34,-257.96,-243.05,-245.26,-265.12,-224.39,-248.9,-295.62,-276.28,-259.01,-250.39,-247.45,-266.82,-256.17,-254.69,-251.97,-296.23,-280.18,-237.6,-251.53,-302.06,-291.36,-228.71,-247.97,-303.18,-333.27,-247.4,-291.39,-238.7,-248.69,-245.08,-273.89,-249.44,-246.15,-246.11,-368.36,-291.49,-232.35,-244.39,-279.04,-329.09,-268.49,-307.01,-242.09,-333.61,-393.57,-332.16,-289.01,-248.71,-247.31,-268.7,-248.7,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-258.8,-356.86,-262.7,-395.02,-241.67,-372.88,-263.46,-242.66,-262.61,-254.74,-229.77,-257.72,-277.16,-250.96,-289.01,-243.93,-249.55,-258.86,-232.76,-261.72,-378.12,-246.92,-268.49,-243.75,-297.31,-395.45,-250.78,-540.09,-262.82,-261.7,-267.77,-254.47,-250.57,-314.9,-255.23,-280.09,-290.9,-244.43,-250.41,-276.43,-290.37,-257.7,-253.75,-239.11,-257.69,-293.95,-241.99,-239.29,-262.9,-258.87,-271.31,-326.98,-269.08,-254.63,-267.13,-239.46,-307.96,-299.15,-256.65,-342.27,-246.33,-256.23,-287.19,-265.05,-310.03,-259.58,-239.3,-304.54,-266.9,-259.44,-280.08,-259.03,-257.13,-261.78,-242.81,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-236.93,-349.47,-254.62,-252.69,-253.46,-252.87,-334.42,-247.1,-222.49,-263.74,-269.09,-249.52,-249.19,-242.47,-239.16,-329.91,-270.8,-235.37,-263.44,-268.0,-274.42,-237.13,-243.43,-247.91,-258.63,-264.22,-273.61,-281.85,-259.93,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-246.76,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-261.24,-256.93,-376.43,-297.2,-236.68,-318.67,-246.63,-265.81,-240.49,-263.72,-358.9,-242.53,-359.49,-241.7
33,-253.76,-254.34,-257.96,-243.05,-261.57,-265.12,-240.7,-248.9,-295.62,-276.28,-259.01,-250.39,-247.45,-266.82,-239.86,-254.69,-251.97,-296.23,-280.18,-253.91,-251.53,-302.06,-291.36,-245.02,-264.28,-303.18,-333.27,-247.4,-291.39,-238.7,-248.69,-245.08,-273.89,-249.44,-246.15,-246.11,-352.06,-291.49,-248.65,-260.7,-279.04,-329.09,-268.49,-307.01,-258.4,-333.61,-393.57,-332.16,-289.01,-232.4,-231.0,-268.7,-265.0,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-226.19,-356.86,-262.7,-395.02,-257.98,-372.88,-247.16,-226.35,-262.61,-254.74,-246.08,-257.72,-277.16,-234.66,-289.01,-243.93,-249.55,-258.86,-249.07,-261.72,-378.12,-263.23,-268.49,-243.75,-297.31,-395.45,-250.78,-523.79,-262.82,-261.7,-251.47,-254.47,-250.57,-331.21,-238.92,-280.09,-290.9,-244.43,-266.71,-260.12,-290.37,-257.7,-253.75,-255.42,-241.39,-293.95,-241.99,-255.6,-262.9,-258.87,-271.31,-326.98,-269.08,-238.32,-267.13,-239.46,-307.96,-299.15,-256.65,-342.27,-246.33,-239.93,-287.19,-265.05,-310.03,-259.58,-255.61,-304.54,-266.9,-259.44,-280.08,-259.03,-240.83,-261.78,-242.81,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-253.24,-349.47,-254.62,-236.38,-253.46,-236.56,-334.42,-230.79,-238.8,-263.74,-269.09,-249.52,-249.19,-242.47,-255.47,-329.91,-270.8,-235.37,-263.44,-251.69,-258.11,-253.43,-243.43,-247.91,-258.63,-264.22,-273.61,-265.54,-243.63,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-263.06,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-277.54,-256.93,-360.12,-313.51,-252.98,-302.36,-246.63,-265.81,-256.8,-263.72,-358.9,-258.84,-359.49,-241.7
34,-253.76,-254.34,-257.96,-243.05,-224.55,-265.12,-253.04,-248.9,-295.62,-276.28,-259.01,-250.39,-259.79,-266.82,-252.21,-254.69,-251.97,-296.23,-280.18,-241.57,-251.53,-289.72,-291.36,-257.36,-251.94,-303.18,-333.27,-247.4,-291.39,-251.04,-248.69,-245.08,-273.89,-249.44,-246.15,-246.11,-364.4,-291.49,-236.31,-248.36,-279.04,-329.09,-268.49,-307.01,-233.72,-333.61,-393.57,-332.16,-289.01,-244.75,-243.34,-268.7,-252.66,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-238.53,-356.86,-262.7,-395.02,-233.29,-372.88,-259.5,-238.69,-274.96,-254.74,-246.08,-257.72,-277.16,-247.0,-289.01,-243.93,-249.55,-258.86,-249.07,-261.72,-378.12,-250.89,-268.49,-243.75,-297.31,-395.45,-250.78,-536.13,-262.82,-261.7,-263.81,-254.47,-250.57,-318.87,-251.26,-280.09,-290.9,-244.43,-254.37,-272.46,-290.37,-257.7,-253.75,-243.08,-253.73,-293.95,-241.99,-243.25,-262.9,-258.87,-271.31,-326.98,-269.08,-250.66,-267.13,-239.46,-307.96,-299.15,-256.65,-342.27,-246.33,-252.27,-287.19,-265.05,-310.03,-259.58,-243.27,-316.88,-266.9,-259.44,-280.08,-259.03,-253.17,-261.78,-255.15,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-240.9,-349.47,-254.62,-248.72,-253.46,-248.9,-334.42,-243.13,-238.8,-263.74,-269.09,-249.52,-249.19,-242.47,-243.12,-329.91,-270.8,-235.37,-263.44,-264.03,-270.45,-241.09,-255.77,-247.91,-258.63,-264.22,-273.61,-277.88,-255.97,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-250.72,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-252.86,-256.93,-372.46,-301.17,-240.64,-314.7,-246.63,-265.81,-244.46,-263.72,-358.9,-246.49,-359.49,-241.7
35,-253.76,-254.34,-257.96,-256.25,-237.75,-265.12,-226.64,-248.9,-295.62,-276.28,-259.01,-250.39,-246.59,-266.82,-239.01,-254.69,-251.97,-296.23,-280.18,-241.57,-251.53,-302.92,-291.36,-217.77,-251.94,-303.18,-333.27,-234.21,-291.39,-251.04,-248.69,-245.08,-287.09,-249.44,-246.15,-246.11,-377.6,-291.49,-249.51,-235.16,-279.04,-329.09,-268.49,-307.01,-246.92,-333.61,-393.57,-332.16,-289.01,-257.94,-256.54,-268.7,-265.86,-299.62,-413.95,-365.27,-369.37,-268.72,-305.65,-266.74,-314.2,-251.73,-356.86,-262.7,-395.02,-246.49,-372.88,-246.3,-251.89,-261.76,-254.74,-232.88,-257.72,-277.16,-233.8,-289.01,-243.93,-249.55,-258.86,-249.07,-261.72,-378.12,-250.89,-268.49,-243.75,-297.31,-395.45,-250.78,-522.93,-262.82,-261.7,-250.61,-254.47,-250.57,-318.87,-238.07,-280.09,-290.9,-244.43,-241.17,-259.26,-290.37,-270.9,-253.75,-243.08,-253.73,-293.95,-255.19,-256.45,-262.9,-258.87,-271.31,-326.98,-269.08,-263.86,-280.33,-239.46,-307.96,-299.15,-256.65,-342.27,-246.33,-265.47,-287.19,-265.05,-310.03,-259.58,-230.07,-303.68,-266.9,-259.44,-280.08,-259.03,-239.97,-261.78,-241.95,-340.99,-258.01,-255.05,-293.3,-283.28,-261.88,-279.72,-227.7,-349.47,-254.62,-248.72,-253.46,-235.7,-334.42,-229.93,-252.0,-263.74,-269.09,-249.52,-249.19,-242.47,-229.93,-329.91,-270.8,-235.37,-263.44,-250.83,-283.65,-254.29,-255.77,-247.91,-258.63,-264.22,-273.61,-264.68,-255.97,-300.64,-255.54,-260.74,-249.13,-250.54,-251.79,-298.15,-263.92,-257.56,-253.55,-253.08,-452.36,-306.07,-288.39,-266.06,-256.93,-385.66,-301.17,-253.84,-314.7,-246.63,-265.81,-257.66,-263.72,-358.9,-246.49,-359.49,-241.7
