iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
74,2806.166,3387,2806.166,2860,0.019,_185,
75,2798.037,2904,2806.166,2860,0.019,,
76,2803.063,3375,2806.166,2860,0.019,_197,
77,2803.606,2864,2806.166,2860,0.019,,
78,2805.086,3004,2806.166,2860,0.019,,
79,2798.133,2871,2806.166,2860,0.019,,
80,2804.989,2865,2806.166,2860,0.019,,
81,2795.934,2868,2806.166,2860,0.019,,
82,2806.91,2865,2806.91,2860,0.019,,
83,2792.772,3375,2806.91,2860,0.019,_197,
84,2804.209,2873,2806.91,2860,0.019,,
85,2801.439,2889,2806.91,2860,0.019,,
86,2807.405,2868,2807.405,2860,0.018,,
87,2800.684,2925,2807.405,2860,0.018,,
88,2805.637,2852,2807.405,2852,0.016,,
89,2808.45,2871,2808.45,2852,0.015,,
90,2803.759,3347,2808.45,2852,0.015,_198,
91,2811.507,2867,2811.507,2852,0.014,,
92,2808.46,2881,2811.507,2852,0.014,,
93,2806.053,2861,2811.507,2852,0.014,,
94,2810.218,2874,2811.507,2852,0.014,,
95,2805.724,2965,2811.507,2852,0.014,,
96,2811.705,2854,2811.705,2852,0.014,,
97,2803.538,3345,2811.705,2852,0.014,_184,
98,2812.044,2914,2812.044,2852,0.014,,
99,2810.109,2924,2812.044,2852,0.014,,
100,2806.373,2904,2812.044,2852,0.014,,
101,2809.108,2895,2812.044,2852,0.014,,
102,2806.693,2880,2812.044,2852,0.014,,
103,2809.686,2885,2812.044,2852,0.014,,
104,2807.683,2875,2812.044,2852,0.014,,
105,2811.023,3367,2812.044,2852,0.014,_197,
106,2806.796,3408,2812.044,2852,0.014,_186,
107,2812.854,2908,2812.854,2852,0.014,,
108,2806.881,2881,2812.854,2852,0.014,,
109,2811.992,2873,2812.854,2852,0.014,,
110,2809.531,2875,2812.854,2852,0.014,,
111,2806.209,2872,2812.854,2852,0.014,,
112,2810.834,2909,2812.854,2852,0.014,,
113,2807.933,3398,2812.854,2852,0.014,_197,
114,2808.198,2928,2812.854,2852,0.014,,
115,2810.664,2899,2812.854,2852,0.014,,
116,2810.812,2926,2812.854,2852,0.014,,
117,2806.081,2886,2812.854,2852,0.014,,
118,2812.001,3363,2812.854,2852,0.014,_184,
119,2805.981,2893,2812.854,2852,0.014,,
120,2812.19,2899,2812.854,2852,0.014,,
121,2807.686,3350,2812.854,2852,0.014,_198,
122,2805.864,2878,2812.854,2852,0.014,,
123,2810.471,2877,2812.854,2852,0.014,,
124,2811.167,2907,2812.854,2852,0.014,,
125,2803.387,2936,2812.854,2852,0.014,,
126,2810.786,3374,2812.854,2852,0.014,_186,
127,2808.235,2863,2812.854,2852,0.014,,
128,2810.037,3848,2812.854,2852,0.014,_186_197,
129,2809.468,2869,2812.854,2852,0.014,,
130,2811.857,3395,2812.854,2852,0.014,_198,
131,2806.136,2927,2812.854,2852,0.014,,
132,2813.074,3859,2813.074,2852,0.014,_197_198,
133,2803.6,2885,2813.074,2852,0.014,,
134,2814.255,2968,2814.255,2852,0.013,,
135,2805.339,2894,2814.255,2852,0.013,,
136,2812.869,2864,2814.255,2852,0.013,,
137,2806.64,3409,2814.255,2852,0.013,_155,
138,2809.616,3818,2814.255,2852,0.013,_184_185,
139,2812.007,3399,2814.255,2852,0.013,_197,
140,2811.438,3377,2814.255,2852,0.013,_184,
141,2804.327,2869,2814.255,2852,0.013,,
142,2816.684,3392,2816.684,2852,0.012,_180,
143,2804.865,3363,2816.684,2852,0.012,_198,
144,2811.98,3341,2816.684,2852,0.012,_198,
145,2811.127,2925,2816.684,2852,0.012,,
146,2814.56,3828,2816.684,2852,0.012,_197_198,
147,2807.161,2970,2816.684,2852,0.012,,
148,2814.585,3367,2816.684,2852,0.012,_198,
149,2810.044,2893,2816.684,2852,0.012,,
150,2814.736,3412,2816.684,2852,0.012,_198,
151,2803.781,3387,2816.684,2852,0.012,_161,
152,2814.847,3343,2816.684,2852,0.012,_198,
153,2809.464,2972,2816.684,2852,0.012,,
154,2809.449,2933,2816.684,2852,0.012,,
155,2812.195,3398,2816.684,2852,0.012,_170,
156,2811.015,2873,2816.684,2852,0.012,,
157,2811.953,2909,2816.684,2852,0.012,,
158,2810.628,2877,2816.684,2852,0.012,,
159,2809.244,2906,2816.684,2852,0.012,,
160,2809.496,2848,2816.684,2848,0.011,,
161,2812.239,2887,2816.684,2848,0.011,,
162,2813.436,2891,2816.684,2848,0.011,,
163,2806.956,2888,2816.684,2848,0.011,,
164,2816.091,2879,2816.684,2848,0.011,,
165,2812.292,3450,2816.684,2848,0.011,_197,
166,2809.674,2901,2816.684,2848,0.011,,
167,2813.268,3348,2816.684,2848,0.011,_198,
168,2810.065,2939,2816.684,2848,0.011,,
169,2815.185,2857,2816.684,2848,0.011,,
170,2814.172,2932,2816.684,2848,0.011,,
171,2810.676,3357,2816.684,2848,0.011,_195,
172,2811.767,2862,2816.684,2848,0.011,,
173,2815.898,3828,2816.684,2848,0.011,_173_184,
174,2810.866,3369,2816.684,2848,0.011,_197,
175,2814.06,2876,2816.684,2848,0.011,,
176,2812.28,2940,2816.684,2848,0.011,,
177,2814.216,2884,2816.684,2848,0.011,,
178,2812.608,3375,2816.684,2848,0.011,_161,
179,2811.806,4316,2816.684,2848,0.011,_184_186_198,
180,2812.71,2891,2816.684,2848,0.011,,
181,2815.423,3427,2816.684,2848,0.011,_197,
182,2810.165,2887,2816.684,2848,0.011,,
183,2812.057,4320,2816.684,2848,0.011,_184_197_198,
184,2809.794,2876,2816.684,2848,0.011,,
185,2812.214,2877,2816.684,2848,0.011,,
186,2811.942,2887,2816.684,2848,0.011,,
187,2817.272,2882,2817.272,2848,0.011,,
188,2806.643,3400,2817.272,2848,0.011,_184,
189,2815.367,3348,2817.272,2848,0.011,_198,
190,2809.947,2906,2817.272,2848,0.011,,
191,2815.11,2928,2817.272,2848,0.011,,
192,2815.423,2927,2817.272,2848,0.011,,
193,2811.752,3398,2817.272,2848,0.011,_180,
194,2812.338,3342,2817.272,2848,0.011,_184,
195,2814.471,2885,2817.272,2848,0.011,,
196,2808.643,2869,2817.272,2848,0.011,,
197,2814.406,2868,2817.272,2848,0.011,,
198,2814.424,2897,2817.272,2848,0.011,,
199,2814.231,3359,2817.272,2848,0.011,_198,
Running time: 29.47 sec
