iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
158,6319.709,6629,6338.36,6403,0.01,,
159,6332.009,6520,6338.36,6403,0.01,,
160,6324.586,6935,6338.36,6403,0.01,_96,
161,6325.798,6624,6338.36,6403,0.01,,
162,6328.788,6882,6338.36,6403,0.01,_84,
163,6314.351,6530,6338.36,6403,0.01,,
164,6337.015,6564,6338.36,6403,0.01,,
165,6308.741,6882,6338.36,6403,0.01,_96,
166,6333.584,6558,6338.36,6403,0.01,,
167,6324.883,6808,6338.36,6403,0.01,_99,
168,6324.376,6531,6338.36,6403,0.01,,
169,6332.494,6539,6338.36,6403,0.01,,
170,6322.332,6922,6338.36,6403,0.01,_84,
171,6330.512,6890,6338.36,6403,0.01,_96,
172,6321.773,7206,6338.36,6403,0.01,_72_92,
173,6331.68,6857,6338.36,6403,0.01,_94,
174,6321.023,6498,6338.36,6403,0.01,,
175,6326.186,6464,6338.36,6403,0.01,,
176,6326.856,7217,6338.36,6403,0.01,_93_95,
177,6327.981,6469,6338.36,6403,0.01,,
178,6328.615,6584,6338.36,6403,0.01,,
179,6321.242,6491,6338.36,6403,0.01,,
180,6329.823,6537,6338.36,6403,0.01,,
181,6332.822,6536,6338.36,6403,0.01,,
182,6319.488,6521,6338.36,6403,0.01,,
183,6334.004,6597,6338.36,6403,0.01,,
184,6318.406,6563,6338.36,6403,0.01,,
185,6332.443,6644,6338.36,6403,0.01,,
186,6319.004,6893,6338.36,6403,0.01,_96,
187,6331.52,7622,6338.36,6403,0.01,_77_88_94,
188,6329.259,6460,6338.36,6403,0.01,,
189,6327.381,6480,6338.36,6403,0.01,,
190,6330.151,7275,6338.36,6403,0.01,_94_96,
191,6326.221,6501,6338.36,6403,0.01,,
192,6326.191,6466,6338.36,6403,0.01,,
193,6330.024,6557,6338.36,6403,0.01,,
194,6326.915,6868,6338.36,6403,0.01,_84,
195,6320.046,6897,6338.36,6403,0.01,_96,
196,6333.898,6544,6338.36,6403,0.01,,
197,6315.208,6605,6338.36,6403,0.01,,
198,6331.38,6851,6338.36,6403,0.01,_93,
199,6322.408,6470,6338.36,6403,0.01,,
Running time: 23.84 sec
