iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
47,-106.79,-111.35,-113.65,-109.28,-110.61,-111.9,-115.7,-112.55,-111.15,-115.23,-110.89,-108.27,-112.36,-108.06,-114.26,-103.4,-112.81,-106.77,-111.78,-116.96,-104.66,-112.36,-113.16,-112.27,-116.47,-117.82,-106.28,-113.03,-110.63,-107.92,-110.67,-117.37,-109.78,-115.05,-107.35,-109.57,-112.58,-111.34,-113.87,-111.65,-108.65,-115.07,-113.57,-113.23,-109.01,-118.41,-114.05,-117.55,-107.57,-111.56,-112.47,-110.83,-112.95,-107.29,-116.37,-105.32,-106.1,-108.02,-113.19,-115.54,-105.27,-116.12,-112.87,-112.83,-107.51,-114.19,-114.75,-113.85,-108.49,-119.44,-111.71,-116.8,-115.23,-110.06,-112.24,-110.18,-108.58,-115.23,-108.59,-116.59,-106.33,-105.53,-112.27,-113.65,-108.34,-113.06,-111.95,-107.94,-112.81,-107.06,-108.58,-114.1,-117.32,-115.09,-114.72,-114.23,-110.45,-108.87,-110.14,-101.8
48,-106.79,-110.23,-113.65,-109.28,-110.61,-111.9,-115.7,-113.67,-111.15,-115.23,-110.89,-108.27,-113.48,-108.06,-114.26,-103.4,-112.81,-106.77,-111.78,-116.96,-103.54,-112.36,-112.04,-112.27,-116.47,-117.82,-106.28,-113.03,-110.63,-107.92,-109.55,-117.37,-109.78,-115.05,-107.35,-109.57,-112.58,-111.34,-113.87,-110.53,-108.65,-115.07,-113.57,-114.35,-109.01,-118.41,-112.93,-117.55,-107.57,-110.44,-112.47,-110.83,-111.84,-107.29,-117.49,-104.2,-106.1,-108.02,-113.19,-115.54,-104.15,-116.12,-113.99,-112.83,-107.51,-113.07,-114.75,-113.85,-108.49,-119.44,-111.71,-116.8,-115.23,-110.06,-112.24,-110.18,-108.58,-115.23,-109.7,-116.59,-106.33,-104.41,-112.27,-113.65,-109.46,-113.06,-111.95,-107.94,-111.69,-107.06,-109.7,-114.1,-117.32,-113.97,-115.84,-114.23,-111.57,-108.87,-110.14,-102.92
49,-106.79,-111.98,-113.65,-107.53,-110.61,-111.9,-115.7,-113.67,-111.15,-115.23,-110.89,-108.27,-113.48,-109.81,-114.26,-103.4,-112.81,-106.77,-111.78,-116.96,-105.28,-112.36,-112.04,-112.27,-116.47,-117.82,-106.28,-113.03,-110.63,-107.92,-109.55,-117.37,-109.78,-115.05,-107.35,-109.57,-112.58,-111.34,-113.87,-110.53,-108.65,-115.07,-113.57,-112.6,-109.01,-118.41,-112.93,-117.55,-107.57,-112.19,-112.47,-110.83,-111.84,-105.54,-117.49,-104.2,-104.35,-108.02,-113.19,-115.54,-104.15,-116.12,-112.24,-112.83,-107.51,-114.82,-114.75,-113.85,-108.49,-119.44,-111.71,-116.8,-115.23,-110.06,-112.24,-110.18,-108.58,-115.23,-107.96,-116.59,-106.33,-104.41,-112.27,-113.65,-107.71,-111.31,-111.95,-107.94,-113.43,-107.06,-109.7,-114.1,-117.32,-115.71,-115.84,-114.23,-109.83,-108.87,-110.14,-102.92
50,-106.79,-110.98,-113.65,-108.53,-110.61,-111.9,-115.7,-113.67,-111.15,-115.23,-110.89,-108.27,-113.48,-108.81,-114.26,-103.4,-112.81,-106.77,-111.78,-115.96,-104.29,-112.36,-112.04,-112.27,-116.47,-117.82,-106.28,-113.03,-110.63,-107.92,-110.55,-117.37,-109.78,-115.05,-107.35,-109.57,-112.58,-111.34,-113.87,-109.53,-108.65,-115.07,-113.57,-112.6,-108.01,-118.41,-112.93,-117.55,-107.57,-110.19,-112.47,-111.83,-111.84,-106.54,-117.49,-104.2,-105.35,-108.02,-113.19,-115.54,-105.15,-116.12,-113.24,-112.83,-107.51,-113.82,-114.75,-112.85,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-113.23,-110.18,-108.58,-115.23,-108.96,-116.59,-106.33,-104.41,-112.27,-113.65,-108.71,-112.31,-111.95,-108.94,-112.44,-107.06,-109.7,-114.1,-117.32,-114.72,-115.84,-114.23,-110.82,-108.87,-110.14,-102.92
51,-106.79,-109.61,-113.65,-107.16,-110.61,-111.9,-115.7,-113.67,-111.15,-115.23,-110.89,-108.27,-113.48,-108.81,-114.26,-103.4,-112.81,-108.15,-111.78,-115.96,-102.91,-112.36,-112.04,-112.27,-116.47,-117.82,-106.28,-113.03,-110.63,-107.92,-109.17,-117.37,-109.78,-115.05,-107.35,-109.57,-112.58,-111.34,-113.87,-110.91,-108.65,-115.07,-112.19,-113.98,-108.01,-118.41,-112.93,-117.55,-107.57,-111.57,-112.47,-111.83,-113.21,-105.17,-116.11,-105.58,-105.35,-108.02,-113.19,-115.54,-105.15,-116.12,-113.24,-112.83,-107.51,-112.44,-114.75,-112.85,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-113.23,-110.18,-108.58,-116.61,-110.33,-116.59,-106.33,-104.41,-112.27,-113.65,-108.71,-113.69,-111.95,-108.94,-111.06,-107.06,-109.7,-114.1,-117.32,-113.34,-115.84,-114.23,-109.45,-108.87,-110.14,-102.92
52,-107.63,-110.44,-113.65,-107.99,-110.61,-111.9,-115.7,-112.83,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-107.32,-111.78,-115.96,-103.74,-112.36,-112.87,-112.27,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.01,-117.37,-109.78,-115.05,-107.35,-109.57,-112.58,-111.34,-113.87,-110.07,-108.65,-115.07,-113.02,-113.98,-108.85,-118.41,-112.93,-117.55,-107.57,-109.9,-112.47,-110.99,-113.21,-106.0,-116.11,-104.74,-105.35,-108.02,-113.19,-115.54,-105.15,-116.12,-113.24,-112.83,-106.68,-113.28,-114.75,-113.68,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-113.23,-110.18,-108.58,-115.78,-109.5,-116.59,-106.33,-104.41,-112.27,-113.65,-108.71,-112.85,-111.95,-108.94,-111.89,-107.06,-109.7,-114.1,-116.48,-114.17,-115.0,-114.23,-110.28,-108.87,-110.14,-102.08
53,-107.63,-110.44,-113.65,-109.37,-110.61,-111.9,-115.7,-112.83,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-105.94,-111.78,-117.34,-103.74,-112.36,-112.87,-112.27,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-108.63,-117.37,-109.78,-115.05,-105.98,-109.57,-112.58,-111.34,-113.87,-111.45,-108.65,-115.07,-113.02,-112.6,-108.85,-118.41,-112.93,-117.55,-107.57,-111.27,-112.47,-112.37,-113.21,-107.38,-117.49,-103.37,-106.73,-108.02,-113.19,-115.54,-105.15,-116.12,-111.87,-112.83,-106.68,-113.28,-114.75,-112.31,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-113.23,-110.18,-108.58,-115.78,-109.5,-116.59,-106.33,-104.41,-112.27,-113.65,-107.33,-111.48,-111.95,-108.94,-110.52,-107.06,-108.33,-114.1,-116.48,-114.17,-115.0,-114.23,-110.28,-108.87,-110.14,-103.46
54,-107.63,-110.44,-113.65,-108.45,-110.61,-111.9,-115.7,-113.75,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.86,-111.78,-117.34,-104.66,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.55,-117.37,-110.7,-115.05,-105.98,-109.57,-112.58,-111.34,-113.87,-110.53,-108.65,-115.07,-113.02,-112.6,-108.85,-118.41,-112.93,-117.55,-107.57,-109.44,-112.47,-111.45,-113.21,-105.54,-117.49,-104.28,-105.81,-108.02,-113.19,-115.54,-105.15,-116.12,-111.87,-112.83,-106.68,-114.2,-114.75,-113.23,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-112.32,-110.18,-108.58,-114.86,-108.58,-116.59,-106.33,-104.41,-112.27,-113.65,-108.25,-112.39,-111.95,-108.94,-111.44,-107.06,-108.33,-114.1,-116.48,-114.17,-115.0,-114.23,-111.2,-108.87,-110.14,-102.54
55,-106.48,-110.44,-113.65,-108.45,-110.61,-111.9,-115.7,-112.6,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.86,-111.78,-116.19,-103.51,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.69,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.39,-108.65,-115.07,-114.17,-113.75,-108.85,-118.41,-112.93,-117.55,-107.57,-110.59,-112.47,-111.45,-112.07,-106.69,-117.49,-105.43,-104.67,-108.02,-113.19,-115.54,-104.0,-116.12,-113.01,-112.83,-106.68,-113.05,-113.6,-113.23,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-112.32,-110.18,-108.58,-114.86,-109.73,-116.59,-106.33,-104.41,-112.27,-113.65,-109.4,-113.54,-111.95,-108.94,-110.29,-107.06,-109.47,-114.1,-116.48,-114.17,-115.0,-114.23,-111.2,-108.87,-110.14,-102.54
56,-106.48,-110.44,-113.65,-109.76,-110.61,-111.9,-115.7,-112.6,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.86,-111.78,-117.5,-104.82,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.38,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.7,-108.65,-115.07,-112.86,-112.44,-108.85,-118.41,-112.93,-117.55,-107.57,-111.9,-112.47,-111.45,-112.07,-106.69,-117.49,-104.12,-105.98,-108.02,-113.19,-115.54,-104.0,-116.12,-113.01,-112.83,-106.68,-114.36,-113.6,-113.23,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-112.32,-110.18,-108.58,-116.17,-108.42,-115.28,-106.33,-104.41,-112.27,-113.65,-106.78,-112.23,-111.95,-108.94,-111.6,-107.06,-109.47,-114.1,-116.48,-114.17,-115.0,-114.23,-109.89,-108.87,-110.14,-102.54
57,-106.48,-110.44,-113.65,-108.74,-110.61,-111.9,-115.7,-113.62,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.86,-110.76,-117.5,-103.81,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-108.37,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.7,-108.65,-115.07,-112.86,-113.46,-108.85,-118.41,-112.93,-117.55,-106.55,-109.86,-111.45,-111.45,-112.07,-107.71,-116.47,-104.12,-105.98,-108.02,-113.19,-115.54,-105.02,-116.12,-113.01,-112.83,-106.68,-113.34,-113.6,-114.24,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-113.34,-110.18,-108.58,-115.15,-109.44,-115.28,-106.33,-105.43,-112.27,-113.65,-107.79,-113.25,-111.95,-109.96,-110.58,-107.06,-109.47,-114.1,-116.48,-114.17,-115.0,-114.23,-110.91,-108.87,-110.14,-103.56
58,-107.37,-111.33,-113.65,-107.85,-110.61,-111.9,-115.7,-113.62,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.86,-110.76,-116.61,-103.81,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.25,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.81,-108.65,-115.07,-112.86,-113.46,-108.85,-118.41,-113.82,-117.55,-107.44,-110.75,-111.45,-111.45,-112.07,-105.93,-117.36,-104.12,-105.09,-108.02,-113.19,-115.54,-104.13,-116.12,-113.01,-112.83,-106.68,-113.34,-113.6,-114.24,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-111.56,-110.18,-107.7,-115.15,-108.55,-115.28,-106.33,-105.43,-112.27,-113.65,-108.68,-112.36,-111.95,-109.07,-111.47,-107.06,-109.47,-114.1,-117.37,-114.17,-115.0,-114.23,-110.91,-108.87,-110.14,-101.78
59,-106.18,-110.13,-113.65,-109.05,-110.61,-111.9,-115.7,-112.43,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-105.66,-110.76,-116.61,-105.0,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.45,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-111.0,-108.65,-115.07,-112.86,-113.46,-107.65,-118.41,-113.82,-117.55,-107.44,-109.55,-111.45,-110.26,-112.07,-107.13,-117.36,-104.12,-106.28,-108.02,-113.19,-115.54,-105.33,-116.12,-113.01,-112.83,-106.68,-113.34,-113.6,-113.05,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-112.76,-110.18,-107.7,-115.15,-109.74,-115.28,-106.33,-104.23,-112.27,-113.65,-108.68,-113.55,-111.95,-110.27,-111.47,-107.06,-109.47,-114.1,-116.18,-112.98,-115.0,-114.23,-110.91,-108.87,-110.14,-102.98
60,-106.18,-111.33,-113.65,-107.85,-110.61,-111.9,-115.7,-113.62,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.86,-110.76,-116.61,-103.81,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.25,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.81,-108.65,-115.07,-111.67,-112.26,-107.65,-118.41,-113.82,-117.55,-108.63,-110.75,-111.45,-110.26,-112.07,-105.93,-117.36,-105.31,-105.09,-108.02,-113.19,-115.54,-105.33,-116.12,-111.82,-112.83,-106.68,-114.53,-113.6,-114.24,-108.49,-119.44,-111.71,-116.8,-114.23,-110.06,-112.76,-110.18,-107.7,-115.15,-108.55,-115.28,-106.33,-104.23,-112.27,-113.65,-108.68,-112.36,-111.95,-109.07,-112.66,-107.06,-109.47,-114.1,-117.37,-114.17,-115.0,-114.23,-110.91,-108.87,-110.14,-102.98
61,-106.18,-110.08,-113.65,-109.1,-110.61,-111.9,-115.7,-112.37,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.86,-110.76,-116.61,-103.81,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.5,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.81,-108.65,-115.07,-112.91,-113.51,-107.65,-118.41,-113.82,-117.55,-107.38,-109.5,-111.45,-111.5,-112.07,-107.18,-117.36,-104.07,-106.34,-108.02,-113.19,-115.54,-105.33,-116.12,-113.07,-112.83,-106.68,-113.29,-113.6,-113.0,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-115.15,-109.8,-115.28,-106.33,-104.23,-112.27,-113.65,-108.68,-113.61,-111.95,-109.07,-111.41,-107.06,-109.47,-114.1,-116.12,-114.17,-115.0,-114.23,-109.66,-108.87,-110.14,-101.73
62,-106.18,-111.52,-113.65,-107.66,-110.61,-111.9,-115.7,-113.82,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-105.41,-110.76,-116.61,-103.81,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.06,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.81,-108.65,-115.07,-112.91,-113.51,-109.1,-118.41,-113.82,-117.55,-107.38,-110.94,-111.45,-111.5,-112.07,-104.29,-117.36,-104.07,-106.34,-108.02,-113.19,-115.54,-103.88,-116.12,-111.62,-112.83,-106.68,-113.29,-113.6,-113.0,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-115.15,-108.35,-115.28,-106.33,-104.23,-112.27,-113.65,-108.68,-112.16,-111.95,-109.07,-112.86,-107.06,-109.47,-114.1,-117.57,-114.17,-115.0,-114.23,-111.1,-108.87,-110.14,-103.17
63,-107.37,-110.33,-113.65,-108.85,-110.61,-111.9,-115.7,-112.62,-111.15,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.61,-110.76,-115.42,-103.81,-112.36,-111.95,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.25,-117.37,-109.55,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-111.0,-108.65,-115.07,-112.91,-113.51,-107.91,-118.41,-113.82,-117.55,-107.38,-108.55,-111.45,-112.7,-113.26,-105.48,-117.36,-104.07,-105.14,-108.02,-113.19,-115.54,-103.88,-116.12,-112.81,-112.83,-106.68,-113.29,-113.6,-113.0,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-116.34,-109.55,-115.28,-106.33,-104.23,-112.27,-113.65,-108.68,-113.36,-111.95,-109.07,-111.66,-107.06,-109.47,-114.1,-116.37,-114.17,-115.0,-114.23,-111.1,-108.87,-110.14,-103.17
64,-107.37,-110.33,-113.65,-107.9,-110.61,-111.9,-115.7,-113.57,-112.09,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-107.55,-110.76,-116.37,-103.81,-112.36,-112.9,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.3,-117.37,-110.5,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.06,-108.65,-115.07,-112.91,-113.51,-107.91,-118.41,-112.87,-117.55,-107.38,-109.5,-111.45,-111.75,-112.31,-106.43,-116.41,-105.01,-106.09,-108.02,-113.19,-115.54,-104.83,-116.12,-112.81,-112.83,-106.68,-113.29,-114.55,-113.94,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-115.4,-108.6,-115.28,-106.33,-105.18,-112.27,-113.65,-109.63,-112.41,-111.95,-110.02,-112.61,-107.06,-109.47,-114.1,-116.37,-113.23,-115.0,-114.23,-110.16,-108.87,-110.14,-103.17
65,-107.37,-110.33,-113.65,-108.67,-110.61,-111.9,-115.7,-113.57,-112.09,-115.23,-110.89,-108.27,-112.64,-107.98,-114.26,-103.4,-112.81,-106.79,-110.76,-116.37,-103.04,-112.36,-112.14,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.3,-117.37,-109.74,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.82,-108.65,-115.07,-112.91,-112.75,-107.91,-118.41,-112.87,-117.55,-107.38,-110.26,-111.45,-110.99,-113.08,-106.43,-116.41,-104.25,-106.09,-108.02,-113.19,-115.54,-105.59,-116.12,-112.81,-112.83,-106.68,-113.29,-114.55,-113.18,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-115.4,-109.36,-115.28,-106.33,-105.18,-112.27,-113.65,-108.87,-112.41,-111.95,-109.26,-111.85,-107.06,-109.47,-114.1,-116.37,-113.99,-115.0,-114.23,-110.16,-108.87,-110.14,-103.17
66,-106.66,-110.33,-113.65,-107.95,-110.61,-111.9,-115.7,-112.86,-112.09,-115.23,-110.89,-108.27,-112.64,-108.69,-114.26,-103.4,-112.81,-106.08,-110.76,-116.37,-103.76,-112.36,-112.14,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.02,-117.37,-109.74,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.1,-108.65,-115.07,-112.91,-113.46,-107.91,-118.41,-112.87,-117.55,-107.38,-110.98,-111.45,-110.99,-113.08,-106.43,-116.41,-104.25,-105.38,-108.02,-113.19,-115.54,-105.59,-116.12,-112.81,-112.83,-106.68,-114.0,-114.55,-113.18,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-114.68,-108.65,-115.28,-106.33,-105.18,-112.27,-113.65,-108.87,-112.41,-111.95,-109.26,-111.14,-107.06,-109.47,-114.1,-116.37,-114.7,-114.29,-114.23,-110.87,-108.87,-110.14,-102.46
67,-106.66,-109.43,-113.65,-108.85,-110.61,-111.9,-115.7,-112.86,-112.09,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-103.4,-112.81,-106.98,-110.76,-117.27,-103.76,-112.36,-112.14,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.12,-117.37,-109.74,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.1,-108.65,-115.07,-112.91,-112.56,-107.91,-118.41,-112.87,-117.55,-107.38,-110.08,-111.45,-110.99,-113.08,-107.33,-117.31,-104.25,-106.28,-108.02,-113.19,-115.54,-105.59,-116.12,-112.81,-112.83,-106.68,-113.1,-114.55,-113.18,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-114.68,-109.55,-115.28,-106.33,-104.28,-112.27,-113.65,-108.87,-112.41,-111.95,-109.26,-111.14,-107.06,-109.47,-114.1,-116.37,-114.7,-114.29,-114.23,-110.87,-108.87,-110.14,-103.36
68,-106.66,-110.22,-113.65,-108.06,-110.61,-111.9,-115.7,-112.86,-112.09,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-103.4,-112.81,-106.18,-110.76,-116.47,-103.76,-112.36,-111.34,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.12,-117.37,-110.53,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.1,-108.65,-115.07,-112.91,-112.56,-107.91,-118.41,-112.87,-117.55,-107.38,-110.87,-111.45,-110.99,-113.08,-105.74,-117.31,-104.25,-105.48,-108.02,-113.19,-115.54,-104.8,-116.12,-112.81,-112.83,-106.68,-113.89,-114.55,-113.18,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-114.68,-108.75,-115.28,-106.33,-104.28,-112.27,-113.65,-108.87,-112.41,-111.95,-109.26,-111.93,-107.06,-109.47,-114.1,-116.37,-114.7,-114.29,-114.23,-110.87,-108.87,-110.14,-102.57
69,-107.29,-110.86,-113.65,-108.06,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-103.4,-112.81,-106.82,-110.76,-116.47,-104.39,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.75,-117.37,-110.53,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.74,-108.65,-115.07,-112.28,-113.2,-107.91,-118.41,-112.87,-117.55,-107.38,-110.23,-111.45,-110.99,-113.08,-106.38,-116.67,-104.89,-105.48,-108.02,-113.19,-115.54,-104.8,-116.12,-112.81,-112.83,-106.68,-113.26,-114.55,-112.54,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-114.68,-109.39,-115.28,-106.33,-104.28,-112.27,-113.65,-108.87,-112.41,-111.95,-109.9,-111.29,-107.06,-109.47,-114.1,-116.37,-114.06,-114.29,-114.23,-110.87,-108.87,-110.14,-102.57
70,-107.29,-109.97,-113.65,-108.06,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-103.4,-112.81,-106.82,-110.76,-116.47,-103.5,-112.36,-111.09,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-108.86,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.85,-108.65,-115.07,-113.17,-113.2,-107.91,-118.41,-113.76,-117.55,-107.38,-110.23,-111.45,-110.99,-113.08,-105.49,-116.67,-104.89,-105.48,-108.02,-113.19,-115.54,-104.8,-116.12,-111.92,-112.83,-106.68,-114.15,-114.55,-113.44,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-115.58,-109.39,-115.28,-106.33,-104.28,-112.27,-113.65,-107.97,-112.41,-111.95,-109.9,-112.19,-107.06,-109.47,-114.1,-116.37,-114.06,-114.29,-114.23,-110.87,-108.87,-110.14,-102.57
71,-106.4,-109.97,-113.65,-108.06,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-104.29,-112.81,-106.82,-110.76,-116.47,-104.39,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.75,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.74,-108.65,-115.07,-113.17,-113.2,-107.91,-118.41,-113.76,-117.55,-107.38,-110.23,-111.45,-110.99,-113.08,-106.38,-117.57,-104.89,-105.48,-108.02,-113.19,-115.54,-104.8,-116.12,-112.81,-112.83,-106.68,-113.26,-113.65,-113.44,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-115.58,-108.5,-115.28,-106.33,-104.28,-112.27,-113.65,-107.97,-112.41,-111.95,-109.0,-111.29,-107.06,-109.47,-114.1,-116.37,-114.06,-114.29,-114.23,-109.98,-108.87,-110.14,-102.57
72,-106.98,-110.55,-113.65,-107.48,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-104.29,-112.81,-106.82,-110.76,-116.47,-103.81,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-109.17,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-109.58,-108.65,-115.07,-113.17,-112.62,-107.91,-118.41,-113.18,-117.55,-107.38,-110.23,-111.45,-110.99,-112.49,-106.96,-116.99,-104.31,-106.06,-108.02,-113.19,-115.54,-104.8,-116.12,-112.81,-112.83,-106.68,-113.26,-113.65,-114.02,-108.49,-119.44,-111.71,-115.55,-114.23,-110.06,-112.76,-110.18,-107.7,-115.58,-109.08,-115.28,-106.33,-104.28,-112.27,-113.65,-108.55,-112.99,-111.95,-109.0,-111.87,-107.06,-109.47,-114.1,-116.37,-114.06,-114.29,-114.23,-110.56,-108.87,-110.14,-103.15
73,-106.98,-110.55,-113.65,-108.37,-109.97,-111.9,-115.7,-112.86,-111.45,-115.23,-110.89,-108.27,-112.64,-107.79,-114.26,-104.29,-112.81,-105.93,-110.76,-116.47,-103.81,-112.36,-111.98,-111.36,-116.47,-116.98,-106.28,-113.03,-110.63,-107.92,-110.06,-117.37,-109.64,-115.05,-107.13,-109.57,-112.58,-111.34,-113.87,-110.47,-108.65,-115.07,-113.17,-113.51,-107.91,-118.41,-113.18,-117.55,-107.38,-110.23,-111.45,-110.99,-112.49,-106.96,-116.09,-104.31,-105.17,-108.91,-113.19,-115.54,-104.8,-116.12,-112.81,-112.83,-106.68,-114.15,-113.65,-113.13,-108.49,-119.44,-111.71,-115.55,-115.12,-110.06,-112.76,-110.18,-107.7,-115.58,-109.08,-115.28,-106.33,-104.28,-112.27,-113.65,-107.66,-112.99,-111.95,-108.11,-111.87,-107.06,-109.47,-114.1,-116.37,-114.96,-114.29,-114.23,-109.67,-108.87,-110.14,-103.15
