iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
49,9866.0,10560,9885.0,10194,0.03,_537,
50,9836.0,10133,9885.0,10133,0.024,,
51,9848.0,10115,9885.0,10115,0.023,,
52,9898.0,10083,9898.0,10083,0.018,,
53,9916.0,10074,9916.0,10074,0.016,,
54,9911.0,10077,9916.0,10074,0.016,,
55,9918.0,10123,9918.0,10074,0.015,,
56,9917.0,10082,9918.0,10074,0.015,,
57,9920.0,10039,9920.0,10039,0.012,,
58,9924.0,10056,9924.0,10039,0.011,,
59,9921.0,10073,9924.0,10039,0.011,,
60,9921.0,10048,9924.0,10039,0.011,,
61,9920.0,10099,9924.0,10039,0.011,,
62,9922.0,10058,9924.0,10039,0.011,,
63,9921.0,10526,9924.0,10039,0.011,_684,
64,9923.0,10534,9924.0,10039,0.011,_307,
65,9918.0,10069,9924.0,10039,0.011,,
66,9907.0,10056,9924.0,10039,0.011,,
67,9923.0,10162,9924.0,10039,0.011,,
68,9925.0,11113,9925.0,10039,0.011,_878_880,
69,9928.0,10048,9928.0,10039,0.011,,
70,9917.0,10064,9928.0,10039,0.011,,
71,9928.0,10604,9928.0,10039,0.011,_897,
72,9924.0,10025,9928.0,10025,0.01,,
Running time: 101.63 sec
