iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
57,12595.202,14306,12633.612,12924,0.022,_79,
58,12627.491,13250,12633.612,12924,0.022,,
59,12605.698,14000,12633.612,12924,0.022,_79,
60,12614.924,13986,12633.612,12924,0.022,_99,
61,12634.835,13178,12634.835,12924,0.022,_79,
62,12602.446,15203,12634.835,12924,0.022,_99,
63,12630.745,12997,12634.835,12924,0.022,,
64,12586.033,15149,12634.835,12924,0.022,_99,
65,12636.147,13137,12636.147,12924,0.022,,
66,12588.805,13397,12636.147,12924,0.022,_99,
67,12634.097,13227,12636.147,12924,0.022,_74,
68,12595.559,14106,12636.147,12924,0.022,_79,
69,12625.128,13158,12636.147,12924,0.022,_79,
70,12602.195,13919,12636.147,12924,0.022,,
71,12632.252,13121,12636.147,12924,0.022,,
72,12607.338,13929,12636.147,12924,0.022,_79,
73,12615.871,14071,12636.147,12924,0.022,_99,
74,12606.334,13365,12636.147,12924,0.022,_86,
75,12626.506,12833,12636.147,12833,0.015,,
76,12623.509,14241,12636.147,12833,0.015,_74_79,
77,12640.898,13053,12640.898,12833,0.015,,
78,12649.22,12966,12649.22,12833,0.014,,
79,12640.873,13177,12649.22,12833,0.014,_91,
80,12656.225,13160,12656.225,12833,0.014,_79,
81,12645.25,13352,12656.225,12833,0.014,_99,
82,12653.38,13036,12656.225,12833,0.014,,
83,12645.753,13545,12656.225,12833,0.014,_79,
84,12652.856,13693,12656.225,12833,0.014,,
85,12651.472,13219,12656.225,12833,0.014,_79,
86,12652.413,13955,12656.225,12833,0.014,,
87,12654.755,13424,12656.225,12833,0.014,_79,
88,12647.266,13157,12656.225,12833,0.014,,
89,12653.524,13888,12656.225,12833,0.014,,
90,12644.001,13297,12656.225,12833,0.014,_79,
91,12655.905,13112,12656.225,12833,0.014,,
92,12662.177,12814,12662.177,12814,0.012,,
93,12658.04,14243,12662.177,12814,0.012,,
94,12663.584,13097,12663.584,12814,0.012,,
95,12660.005,13353,12663.584,12814,0.012,_79,
96,12660.83,13750,12663.584,12814,0.012,,
97,12661.375,13423,12663.584,12814,0.012,_99,
98,12662.949,13304,12663.584,12814,0.012,,
99,12660.346,13471,12663.584,12814,0.012,_79_99,
100,12662.289,13593,12663.584,12814,0.012,,
101,12662.641,13355,12663.584,12814,0.012,,
102,12662.114,13123,12663.584,12814,0.012,,
103,12664.351,13654,12664.351,12814,0.012,,
104,12661.135,13715,12664.351,12814,0.012,,
105,12664.728,14443,12664.728,12814,0.012,,
106,12658.813,13135,12664.728,12814,0.012,,
107,12664.421,13025,12664.728,12814,0.012,,
108,12662.145,14021,12664.728,12814,0.012,,
109,12663.022,13276,12664.728,12814,0.012,_79,
110,12665.02,13748,12665.02,12814,0.012,,
111,12662.222,12898,12665.02,12814,0.012,,
112,12663.319,13600,12665.02,12814,0.012,,
113,12663.698,13565,12665.02,12814,0.012,_79,
114,12665.096,13661,12665.096,12814,0.012,,
115,12656.458,14026,12665.096,12814,0.012,,
116,12661.386,14001,12665.096,12814,0.012,,
117,12661.805,13609,12665.096,12814,0.012,,
118,12662.231,13154,12665.096,12814,0.012,,
119,12664.966,13624,12665.096,12814,0.012,,
120,12660.389,12889,12665.096,12814,0.012,,
121,12664.47,13946,12665.096,12814,0.012,,
122,12661.265,13141,12665.096,12814,0.012,_86,
123,12664.824,14195,12665.096,12814,0.012,_64_99,
124,12664.901,14138,12665.096,12814,0.012,_79,
125,12661.629,13322,12665.096,12814,0.012,,
126,12664.553,13129,12665.096,12814,0.012,,
127,12665.498,13026,12665.498,12814,0.012,,
128,12665.966,13160,12665.966,12814,0.012,_64,
129,12666.863,12932,12666.863,12814,0.011,,
130,12666.506,13762,12666.863,12814,0.011,,
131,12665.46,13041,12666.863,12814,0.011,,
132,12668.845,12941,12668.845,12814,0.011,,
133,12664.783,13058,12668.845,12814,0.011,,
134,12665.814,13781,12668.845,12814,0.011,_79,
135,12667.508,12940,12668.845,12814,0.011,,
136,12666.07,13748,12668.845,12814,0.011,,
137,12667.462,13637,12668.845,12814,0.011,,
138,12668.003,13090,12668.845,12814,0.011,,
139,12667.37,13045,12668.845,12814,0.011,,
140,12666.917,13220,12668.845,12814,0.011,_76,
141,12665.24,13200,12668.845,12814,0.011,_74,
142,12668.372,13804,12668.845,12814,0.011,,
143,12667.268,13700,12668.845,12814,0.011,,
144,12669.432,13648,12669.432,12814,0.011,,
145,12668.485,13974,12669.432,12814,0.011,,
146,12668.884,13287,12669.432,12814,0.011,,
147,12669.992,12889,12669.992,12814,0.011,,
148,12668.955,13739,12669.992,12814,0.011,,
149,12670.047,12913,12670.047,12814,0.011,,
150,12669.576,13205,12670.047,12814,0.011,_76,
151,12669.451,13245,12670.047,12814,0.011,,
152,12669.509,13333,12670.047,12814,0.011,_86,
153,12669.738,13749,12670.047,12814,0.011,_64_79_99,
154,12669.63,13090,12670.047,12814,0.011,,
155,12669.293,14146,12670.047,12814,0.011,_86,
156,12670.197,13565,12670.197,12814,0.011,_99,
157,12669.0,13717,12670.197,12814,0.011,,
158,12669.679,13814,12670.197,12814,0.011,,
159,12669.318,13265,12670.197,12814,0.011,_79,
160,12669.616,13771,12670.197,12814,0.011,,
161,12669.58,12923,12670.197,12814,0.011,,
162,12668.829,13747,12670.197,12814,0.011,_79_82,
163,12669.667,13007,12670.197,12814,0.011,,
164,12669.299,13555,12670.197,12814,0.011,,
165,12669.488,13059,12670.197,12814,0.011,,
166,12668.942,13349,12670.197,12814,0.011,_79_86,
167,12669.686,12961,12670.197,12814,0.011,,
168,12669.565,13243,12670.197,12814,0.011,_91,
169,12668.574,12967,12670.197,12814,0.011,,
170,12669.644,13244,12670.197,12814,0.011,_79,
171,12669.181,13709,12670.197,12814,0.011,,
172,12669.944,13628,12670.197,12814,0.011,,
173,12669.477,13416,12670.197,12814,0.011,_76,
174,12669.935,13609,12670.197,12814,0.011,,
175,12669.658,12987,12670.197,12814,0.011,,
176,12669.93,14191,12670.197,12814,0.011,_79_99,
177,12670.219,12899,12670.219,12814,0.011,,
178,12668.897,13195,12670.219,12814,0.011,_99,
179,12669.263,13307,12670.219,12814,0.011,_79,
180,12670.069,13716,12670.219,12814,0.011,,
181,12669.171,12888,12670.219,12814,0.011,,
182,12669.557,13110,12670.219,12814,0.011,,
183,12669.14,13373,12670.219,12814,0.011,,
184,12669.071,14260,12670.219,12814,0.011,_99,
185,12670.327,13703,12670.327,12814,0.011,,
186,12669.011,13714,12670.327,12814,0.011,,
187,12670.171,13164,12670.327,12814,0.011,,
188,12668.78,13058,12670.327,12814,0.011,,
189,12669.757,13490,12670.327,12814,0.011,_74_79,
190,12669.539,13050,12670.327,12814,0.011,,
191,12669.928,13776,12670.327,12814,0.011,,
192,12669.892,13274,12670.327,12814,0.011,,
193,12669.576,13833,12670.327,12814,0.011,,
194,12669.866,13176,12670.327,12814,0.011,_19,
195,12669.958,13119,12670.327,12814,0.011,,
196,12670.225,13205,12670.327,12814,0.011,_76,
197,12668.325,13187,12670.327,12814,0.011,_99,
198,12669.484,13249,12670.327,12814,0.011,,
199,12670.412,12954,12670.412,12814,0.011,,
Running time: 95.76 sec
