iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
115,4228.222,4321,4228.222,4282,0.013,,
116,4213.629,4374,4228.222,4282,0.013,,
117,4226.182,4295,4228.222,4282,0.013,,
118,4220.97,4520,4228.222,4282,0.013,,
119,4222.813,4306,4228.222,4282,0.013,,
120,4222.976,4342,4228.222,4282,0.013,,
121,4221.483,4305,4228.222,4282,0.013,,
122,4221.212,4867,4228.222,4282,0.013,_383,
123,4224.068,4326,4228.222,4282,0.013,,
124,4221.263,4323,4228.222,4282,0.013,,
125,4223.127,4321,4228.222,4282,0.013,,
126,4222.696,4340,4228.222,4282,0.013,,
127,4220.72,4338,4228.222,4282,0.013,,
128,4225.167,4345,4228.222,4282,0.013,,
129,4220.38,4375,4228.222,4282,0.013,,
130,4224.206,4337,4228.222,4282,0.013,,
131,4221.349,4348,4228.222,4282,0.013,,
132,4225.467,4352,4228.222,4282,0.013,,
133,4215.463,4352,4228.222,4282,0.013,,
134,4226.696,4355,4228.222,4282,0.013,,
135,4219.13,4379,4228.222,4282,0.013,,
136,4225.851,4325,4228.222,4282,0.013,,
137,4220.953,4474,4228.222,4282,0.013,,
138,4222.122,4278,4228.222,4278,0.012,,
139,4224.868,4355,4228.222,4278,0.012,,
140,4223.955,4327,4228.222,4278,0.012,,
141,4222.906,4333,4228.222,4278,0.012,,
142,4224.659,4466,4228.222,4278,0.012,,
143,4222.026,4302,4228.222,4278,0.012,,
144,4227.48,4310,4228.222,4278,0.012,,
145,4220.104,4321,4228.222,4278,0.012,,
146,4228.021,4395,4228.222,4278,0.012,,
147,4219.636,4340,4228.222,4278,0.012,,
148,4224.039,4354,4228.222,4278,0.012,,
149,4225.749,4299,4228.222,4278,0.012,,
150,4221.811,4341,4228.222,4278,0.012,,
151,4226.283,4335,4228.222,4278,0.012,,
152,4226.063,4880,4228.222,4278,0.012,_383,
153,4221.706,4356,4228.222,4278,0.012,,
154,4226.718,4342,4228.222,4278,0.012,,
155,4222.809,4437,4228.222,4278,0.012,,
156,4225.752,4322,4228.222,4278,0.012,,
157,4225.816,4420,4228.222,4278,0.012,,
158,4221.965,4381,4228.222,4278,0.012,,
159,4228.657,4350,4228.657,4278,0.012,,
160,4218.99,4828,4228.657,4278,0.012,_383,
161,4225.435,4302,4228.657,4278,0.012,,
162,4226.584,4345,4228.657,4278,0.012,,
163,4221.093,4416,4228.657,4278,0.012,,
164,4223.803,4289,4228.657,4278,0.012,,
165,4225.181,4392,4228.657,4278,0.012,,
166,4221.217,4310,4228.657,4278,0.012,,
167,4227.613,4382,4228.657,4278,0.012,,
168,4216.878,4347,4228.657,4278,0.012,,
169,4228.592,4381,4228.657,4278,0.012,,
170,4220.013,4390,4228.657,4278,0.012,,
171,4227.646,4382,4228.657,4278,0.012,,
172,4220.359,4315,4228.657,4278,0.012,,
173,4228.207,4305,4228.657,4278,0.012,,
174,4215.937,4358,4228.657,4278,0.012,,
175,4229.923,4387,4229.923,4278,0.011,,
176,4222.581,4377,4229.923,4278,0.011,,
177,4225.773,4385,4229.923,4278,0.011,,
178,4224.624,4359,4229.923,4278,0.011,,
179,4226.313,4358,4229.923,4278,0.011,,
180,4221.222,4374,4229.923,4278,0.011,,
181,4226.906,4387,4229.923,4278,0.011,,
182,4222.218,4359,4229.923,4278,0.011,,
183,4227.181,4889,4229.923,4278,0.011,_395,
184,4222.591,4362,4229.923,4278,0.011,,
185,4226.064,4379,4229.923,4278,0.011,,
186,4227.775,4427,4229.923,4278,0.011,,
187,4222.662,5304,4229.923,4278,0.011,_383_395,
188,4229.285,4834,4229.923,4278,0.011,_383,
189,4220.086,4384,4229.923,4278,0.011,,
190,4226.622,4337,4229.923,4278,0.011,,
191,4223.179,4435,4229.923,4278,0.011,,
192,4228.036,4374,4229.923,4278,0.011,,
193,4220.627,4365,4229.923,4278,0.011,,
194,4226.336,4308,4229.923,4278,0.011,,
195,4222.827,4321,4229.923,4278,0.011,,
196,4227.142,4356,4229.923,4278,0.011,,
197,4218.609,4440,4229.923,4278,0.011,,
198,4228.666,4335,4229.923,4278,0.011,,
199,4222.146,4318,4229.923,4278,0.011,,
Running time: 414.53 sec
