iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
41,18052.503,19566,18371.0,19550,0.06,,
42,18300.838,19482,18371.0,19482,0.057,,
43,18117.397,19436,18371.0,19436,0.055,,
44,18399.689,19350,18399.689,19350,0.049,,
45,18286.412,19395,18399.689,19350,0.049,,
46,18425.475,19308,18425.475,19308,0.046,,
47,18313.514,19292,18425.475,19292,0.045,,
48,18502.224,19251,18502.224,19251,0.039,,
49,18396.503,19276,18502.224,19251,0.039,,
50,18549.859,19182,18549.859,19182,0.033,,
51,18478.134,19183,18549.859,19182,0.033,,
52,18569.582,19131,18569.582,19131,0.029,,
53,18525.183,19131,18569.582,19131,0.029,,
54,18623.963,19095,18623.963,19095,0.025,,
55,18583.665,19088,18623.963,19088,0.024,,
56,18628.718,19054,18628.718,19054,0.022,,
57,18619.417,19071,18628.718,19054,0.022,,
58,18664.814,19036,18664.814,19036,0.019,,
59,18626.972,19051,18664.814,19036,0.019,,
60,18680.473,19026,18680.473,19026,0.018,,
61,18638.972,19022,18680.473,19022,0.018,,
62,18693.736,19019,18693.736,19019,0.017,,
63,18651.714,18978,18693.736,18978,0.015,,
64,18714.503,18976,18714.503,18976,0.014,,
65,18675.631,18983,18714.503,18976,0.014,,
66,18709.645,18977,18714.503,18976,0.014,,
67,18668.847,18987,18714.503,18976,0.014,,
68,18721.095,18962,18721.095,18962,0.013,,
69,18694.057,18985,18721.095,18962,0.013,,
70,18721.827,18959,18721.827,18959,0.013,,
71,18700.118,18938,18721.827,18938,0.011,,
72,18730.296,18941,18730.296,18938,0.011,,
73,18717.025,18966,18730.296,18938,0.011,,
74,18718.789,18974,18730.296,18938,0.011,,
75,18728.137,18949,18730.296,18938,0.011,,
76,18715.943,18943,18730.296,18938,0.011,,
77,18740.907,18925,18740.907,18925,0.01,,
Running time: 506.25 sec
