iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
42,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-40,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-50,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-17,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-18,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-16,-26,-27,-31,-36,-20,-29,-20,-29,-32,-18,-47,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-48,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-48,-26,-26,-28,-32,-39,-18,-43,-30,-18,-21,-33,-31,-23
43,-29,-15,-21,-32,-31,-29,-30,-44,-36,-15,-35,-30,-25,-29,-40,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-35,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-17,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-18,-41,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-16,-26,-27,-31,-36,-20,-29,-20,-29,-32,-18,-47,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-48,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-48,-26,-26,-28,-32,-39,-18,-27,-30,-18,-21,-33,-31,-23
44,-29,-15,-22,-32,-31,-29,-30,-42,-35,-15,-34,-30,-25,-29,-40,-31,-36,-25,-35,-25,-31,-29,-43,-33,-35,-23,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-22,-24,-22,-28,-20,-47,-31,-25,-40,-32,-25,-28,-25,-33,-33,-31,-23,-15,-15,-33,-43,-22,-17,-34,-25,-31,-25,-42,-38,-35,-29,-36,-24,-25,-38,-33,-32,-39,-20,-29,-24,-32,-18,-21,-20,-26,-37,-24,-32,-27,-21,-28,-31,-35,-37,-33,-38,-27,-31,-20,-32,-34,-18,-30,-26,-16,-27,-29,-31,-17,-28,-41,-27,-26,-21,-19,-39,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-17,-26,-27,-30,-35,-20,-29,-21,-29,-32,-19,-45,-26,-17,-36,-16,-28,-49,-22,-23,-21,-30,-33,-27,-21,-18,-25,-21,-30,-25,-27,-26,-34,-31,-15,-30,-22,-28,-25,-16,-21,-45,-28,-39,-20,-22,-49,-30,-40,-41,-23,-16,-35,-47,-27,-27,-28,-32,-39,-19,-28,-30,-19,-22,-33,-31,-23
45,-29,-15,-22,-32,-31,-29,-30,-38,-35,-15,-34,-30,-25,-31,-40,-31,-36,-25,-35,-25,-31,-29,-41,-33,-35,-23,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-22,-24,-22,-28,-20,-47,-31,-25,-40,-32,-25,-26,-25,-33,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-42,-38,-35,-29,-36,-24,-25,-38,-33,-32,-39,-20,-29,-24,-32,-20,-21,-20,-26,-37,-24,-32,-27,-21,-28,-31,-35,-37,-33,-38,-27,-33,-20,-32,-34,-18,-32,-26,-16,-27,-29,-31,-17,-28,-43,-27,-26,-21,-21,-35,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-19,-26,-27,-32,-35,-20,-29,-23,-29,-32,-19,-43,-26,-19,-36,-16,-28,-49,-22,-23,-21,-30,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-16,-21,-41,-28,-41,-20,-22,-49,-30,-40,-41,-23,-16,-35,-45,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
46,-29,-15,-22,-32,-31,-29,-30,-35,-35,-15,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-31,-29,-41,-33,-35,-23,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-22,-24,-22,-28,-20,-47,-31,-25,-40,-32,-25,-29,-25,-33,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-42,-38,-35,-29,-39,-24,-25,-38,-33,-32,-39,-20,-29,-24,-32,-20,-21,-20,-29,-37,-24,-32,-27,-21,-28,-31,-35,-37,-33,-38,-30,-33,-20,-35,-34,-18,-32,-26,-16,-27,-29,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-22,-26,-27,-32,-35,-20,-29,-23,-29,-32,-19,-40,-26,-19,-36,-16,-28,-49,-22,-23,-21,-30,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-19,-21,-38,-28,-41,-23,-19,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
47,-29,-15,-22,-32,-31,-29,-30,-31,-35,-15,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-31,-29,-41,-33,-35,-27,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-22,-24,-22,-28,-20,-51,-31,-25,-40,-32,-25,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-42,-38,-35,-29,-39,-24,-25,-38,-33,-32,-39,-20,-29,-24,-32,-20,-21,-20,-29,-37,-28,-32,-27,-21,-28,-31,-35,-37,-37,-38,-30,-33,-20,-35,-34,-18,-32,-26,-16,-27,-29,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-22,-26,-27,-32,-35,-20,-29,-23,-29,-32,-19,-40,-26,-19,-36,-16,-28,-49,-22,-23,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-19,-21,-38,-28,-41,-19,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
48,-29,-15,-22,-32,-31,-29,-30,-31,-35,-15,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-31,-29,-46,-33,-35,-22,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-22,-24,-22,-28,-20,-51,-31,-25,-40,-32,-25,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-42,-38,-35,-29,-39,-24,-25,-38,-33,-32,-39,-20,-29,-24,-32,-20,-21,-20,-29,-37,-28,-32,-27,-21,-28,-31,-35,-37,-32,-38,-30,-33,-20,-35,-34,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-22,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-28,-49,-22,-28,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
49,-29,-15,-22,-32,-31,-29,-30,-31,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-31,-29,-41,-33,-35,-22,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-25,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-42,-38,-35,-29,-39,-24,-25,-38,-33,-32,-39,-20,-29,-24,-32,-20,-21,-20,-29,-37,-28,-32,-27,-21,-28,-31,-35,-37,-32,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-33,-49,-22,-28,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
50,-29,-15,-22,-32,-31,-29,-30,-31,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-31,-29,-41,-33,-35,-22,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-25,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-42,-38,-35,-29,-39,-24,-25,-44,-33,-32,-39,-20,-29,-24,-32,-20,-21,-20,-29,-37,-28,-32,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
51,-29,-15,-22,-32,-31,-29,-30,-31,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-31,-29,-41,-33,-35,-29,-21,-20,-25,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-25,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-42,-38,-35,-29,-39,-24,-25,-44,-33,-32,-39,-20,-29,-24,-32,-20,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-27,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-56,-22,-28,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
52,-29,-15,-22,-32,-31,-29,-30,-31,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-31,-29,-41,-33,-35,-22,-21,-20,-32,-26,-20,-25,-33,-15,-22,-17,-25,-34,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-25,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-49,-38,-35,-29,-39,-24,-25,-44,-33,-32,-39,-20,-29,-31,-32,-20,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-25,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
53,-29,-15,-22,-32,-31,-29,-30,-31,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-33,-15,-22,-17,-25,-42,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-41,-38,-35,-29,-39,-24,-25,-44,-33,-32,-39,-20,-29,-31,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-31,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
54,-29,-15,-22,-32,-31,-29,-30,-39,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-33,-15,-22,-17,-25,-42,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-41,-38,-35,-29,-39,-32,-25,-44,-33,-32,-39,-20,-29,-31,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-21,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
55,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-33,-15,-22,-17,-25,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-41,-39,-20,-29,-31,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-43,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
56,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-33,-15,-22,-17,-25,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-21,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-53,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
57,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-25,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-17,-25,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-21,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-53,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-19,-30,-30,-19,-22,-33,-31,-23
58,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-37,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-17,-25,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-21,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-53,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-16,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-31,-30,-30,-19,-22,-33,-31,-23
59,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-37,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-30,-25,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-34,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-20,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-40,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-29,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-31,-30,-30,-19,-22,-33,-31,-23
60,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-37,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-30,-25,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-34,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-33,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-40,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-29,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-25,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-31,-30,-30,-19,-22,-33,-31,-23
61,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-37,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-30,-25,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-34,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-33,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-40,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-29,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-39,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-31,-30,-30,-19,-22,-33,-31,-23
62,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-37,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-30,-40,-33,-37,-16,-27,-33,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-34,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-33,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-40,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-29,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-39,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-31,-30,-30,-19,-22,-33,-31,-23
63,-29,-15,-22,-32,-31,-29,-30,-30,-35,-20,-34,-30,-25,-31,-40,-31,-39,-25,-35,-37,-39,-29,-41,-33,-35,-30,-21,-20,-32,-26,-20,-25,-44,-15,-22,-30,-40,-33,-37,-16,-27,-49,-17,-27,-24,-22,-28,-20,-51,-31,-25,-40,-32,-33,-29,-25,-37,-33,-31,-23,-15,-15,-33,-43,-22,-17,-32,-25,-31,-25,-50,-38,-35,-29,-39,-32,-25,-44,-33,-31,-39,-20,-29,-34,-32,-28,-21,-20,-29,-37,-28,-39,-27,-21,-28,-31,-35,-37,-38,-38,-30,-33,-33,-35,-39,-18,-32,-26,-16,-27,-34,-31,-17,-28,-40,-27,-26,-21,-21,-32,-31,-49,-26,-36,-31,-27,-24,-37,-33,-27,-39,-24,-29,-27,-26,-27,-32,-35,-20,-34,-23,-29,-32,-19,-40,-26,-19,-36,-29,-27,-49,-22,-28,-21,-34,-33,-27,-30,-18,-25,-23,-30,-39,-27,-28,-34,-31,-15,-30,-22,-28,-33,-19,-21,-38,-28,-41,-24,-23,-49,-30,-40,-41,-23,-16,-35,-42,-27,-29,-28,-32,-37,-31,-30,-30,-19,-22,-33,-31,-23
