iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
16,75900.702,121382,75900.702,121382,0.375,,
17,77890.569,120125,77890.569,120125,0.352,,
18,79800.811,119241,79800.811,119241,0.331,,
19,80095.237,118560,80095.237,118560,0.324,,
20,81380.254,117289,81380.254,117289,0.306,,
21,82865.236,116705,82865.236,116705,0.29,,
22,84163.757,115761,84163.757,115761,0.273,,
23,85297.029,114974,85297.029,114974,0.258,,
24,86373.517,115075,86373.517,114974,0.249,,
25,87102.825,114263,87102.825,114263,0.238,,
26,87228.451,113187,87228.451,113187,0.229,,
27,88313.64,112701,88313.64,112701,0.216,,
28,89379.609,111727,89379.609,111727,0.2,,
29,90057.597,112014,90057.597,111727,0.194,,
30,90776.686,110908,90776.686,110908,0.182,,
31,91355.756,110760,91355.756,110760,0.175,,
32,91645.893,110469,91645.893,110469,0.17,,
33,91778.92,109821,91778.92,109821,0.164,,
34,92355.944,109590,92355.944,109590,0.157,,
35,92387.02,109274,92387.02,109274,0.155,,
36,93356.983,108649,93356.983,108649,0.141,,
37,93012.778,108696,93356.983,108649,0.141,,
38,94170.606,108755,94170.606,108649,0.133,,
39,93712.776,107811,94170.606,107811,0.127,,
40,94798.255,107667,94798.255,107667,0.12,,
41,94358.053,107647,94798.255,107647,0.119,,
42,95353.801,107232,95353.801,107232,0.111,,
43,94429.508,107763,95353.801,107232,0.111,,
44,95954.429,106721,95954.429,106721,0.101,,
45,95330.833,106723,95954.429,106721,0.101,,
46,96213.081,106387,96213.081,106387,0.096,,
47,95548.141,106534,96213.081,106387,0.096,,
48,96339.307,106388,96339.307,106387,0.094,,
49,95845.488,106498,96339.307,106387,0.094,,
50,96136.713,105688,96339.307,105688,0.088,,
51,96244.077,105972,96339.307,105688,0.088,,
52,96389.316,105538,96389.316,105538,0.087,,
53,95869.297,105020,96389.316,105020,0.082,,
54,97189.079,105437,97189.079,105020,0.075,,
55,97253.455,105288,97253.455,105020,0.074,,
56,97062.908,105271,97253.455,105020,0.074,,
57,97284.553,104883,97284.553,104883,0.072,,
58,97176.029,105136,97284.553,104883,0.072,,
59,97007.083,104958,97284.553,104883,0.072,,
60,97406.345,104728,97406.345,104728,0.07,,
61,97172.972,104799,97406.345,104728,0.07,,
62,97403.492,104577,97406.345,104577,0.069,,
63,97444.051,104811,97444.051,104577,0.068,,
64,97632.479,104502,97632.479,104502,0.066,,
65,97441.06,104771,97632.479,104502,0.066,,
66,97878.625,104215,97878.625,104215,0.061,,
67,97869.685,104391,97878.625,104215,0.061,,
68,97737.908,104083,97878.625,104083,0.06,,
69,97880.916,104193,97880.916,104083,0.06,,
70,97873.552,103842,97880.916,103842,0.057,,
71,97688.285,104027,97880.916,103842,0.057,,
72,98132.318,104225,98132.318,103842,0.055,,
73,97975.551,103729,98132.318,103729,0.054,,
74,98321.255,103849,98321.255,103729,0.052,,
75,98156.203,103044,98321.255,103044,0.046,,
76,98713.149,103451,98713.149,103044,0.042,,
77,98346.904,103282,98713.149,103044,0.042,,
78,98894.301,103603,98894.301,103044,0.04,,
79,98657.654,103552,98894.301,103044,0.04,,
80,98802.543,103315,98894.301,103044,0.04,,
81,98623.129,103208,98894.301,103044,0.04,,
82,98826.058,103268,98894.301,103044,0.04,,
83,98612.049,103572,98894.301,103044,0.04,,
84,98868.489,103069,98894.301,103044,0.04,,
85,98632.156,103211,98894.301,103044,0.04,,
86,98747.2,102916,98894.301,102916,0.039,,
87,98788.522,102961,98894.301,102916,0.039,,
88,98624.692,103349,98894.301,102916,0.039,,
89,98937.021,102841,98937.021,102841,0.038,,
90,98816.603,103080,98937.021,102841,0.038,,
91,98956.578,102834,98956.578,102834,0.038,,
92,98846.634,102976,98956.578,102834,0.038,,
93,98837.096,102955,98956.578,102834,0.038,,
94,98814.882,102684,98956.578,102684,0.036,,
95,99094.202,102955,99094.202,102684,0.035,,
96,98753.537,102906,99094.202,102684,0.035,,
97,99137.521,103187,99137.521,102684,0.035,,
98,99005.928,102875,99137.521,102684,0.035,,
99,98965.556,103062,99137.521,102684,0.035,,
100,99125.043,102793,99137.521,102684,0.035,,
101,98682.587,102706,99137.521,102684,0.035,,
102,99187.27,103031,99187.27,102684,0.034,,
103,98909.088,103209,99187.27,102684,0.034,,
104,99077.518,102483,99187.27,102483,0.032,,
105,99038.456,102587,99187.27,102483,0.032,,
106,99106.369,102869,99187.27,102483,0.032,,
107,99188.799,102746,99188.799,102483,0.032,,
108,98872.586,102662,99188.799,102483,0.032,,
109,99220.203,102537,99220.203,102483,0.032,,
110,99163.569,103347,99220.203,102483,0.032,,
111,99093.615,102581,99220.203,102483,0.032,,
112,98966.503,102427,99220.203,102427,0.031,,
113,99296.837,103063,99296.837,102427,0.031,,
114,98801.483,102741,99296.837,102427,0.031,,
115,99328.543,102524,99328.543,102427,0.03,,
116,99078.296,102443,99328.543,102427,0.03,,
117,99249.792,102640,99328.543,102427,0.03,,
118,99165.591,102438,99328.543,102427,0.03,,
119,99089.314,103040,99328.543,102427,0.03,,
120,99261.428,102704,99328.543,102427,0.03,,
121,99141.793,102676,99328.543,102427,0.03,,
122,99224.114,102434,99328.543,102427,0.03,,
123,99024.967,102406,99328.543,102406,0.03,,
124,99343.743,102676,99343.743,102406,0.03,,
125,98942.115,102473,99343.743,102406,0.03,,
126,99333.054,102396,99343.743,102396,0.03,,
127,98990.952,102800,99343.743,102396,0.03,,
128,99339.764,102368,99343.743,102368,0.03,,
129,99209.768,102494,99343.743,102368,0.03,,
130,99236.561,102359,99343.743,102359,0.029,,
131,99183.56,102579,99343.743,102359,0.029,,
132,99182.188,102124,99343.743,102124,0.027,,
133,99282.153,102103,99343.743,102103,0.027,,
134,99322.811,102329,99343.743,102103,0.027,,
135,99353.735,102183,99353.735,102103,0.027,,
136,99294.791,102473,99353.735,102103,0.027,,
137,99303.205,102349,99353.735,102103,0.027,,
138,99361.734,102400,99361.734,102103,0.027,,
139,99393.322,102472,99393.322,102103,0.027,,
140,99339.251,102038,99393.322,102038,0.026,,
141,99393.18,102233,99393.322,102038,0.026,,
142,99321.04,102477,99393.322,102038,0.026,,
143,99513.332,102145,99513.332,102038,0.025,,
144,99371.037,102454,99513.332,102038,0.025,,
145,99454.896,102457,99513.332,102038,0.025,,
146,99485.796,102324,99513.332,102038,0.025,,
147,99373.662,102427,99513.332,102038,0.025,,
148,99550.836,102132,99550.836,102038,0.024,,
149,99479.037,102295,99550.836,102038,0.024,,
150,99421.679,102343,99550.836,102038,0.024,,
151,99476.934,102208,99550.836,102038,0.024,,
152,99384.663,102190,99550.836,102038,0.024,,
153,99540.869,102376,99550.836,102038,0.024,,
154,99523.103,102157,99550.836,102038,0.024,,
155,99326.027,102448,99550.836,102038,0.024,,
156,99570.559,102145,99570.559,102038,0.024,,
157,99462.872,101948,99570.559,101948,0.023,,
158,99481.851,102105,99570.559,101948,0.023,,
159,99429.141,102625,99570.559,101948,0.023,,
160,99637.062,101938,99637.062,101938,0.023,,
161,99364.812,102358,99637.062,101938,0.023,,
162,99595.435,102432,99637.062,101938,0.023,,
163,99579.966,101910,99637.062,101910,0.022,,
164,99466.805,102072,99637.062,101910,0.022,,
165,99504.914,101963,99637.062,101910,0.022,,
166,99659.471,102448,99659.471,101910,0.022,,
167,99352.356,102297,99659.471,101910,0.022,,
168,99704.291,102214,99704.291,101910,0.022,,
169,99347.132,102278,99704.291,101910,0.022,,
170,99669.341,101857,99704.291,101857,0.021,,
171,99512.248,102009,99704.291,101857,0.021,,
172,99597.396,101960,99704.291,101857,0.021,,
173,99572.405,102189,99704.291,101857,0.021,,
174,99583.8,102163,99704.291,101857,0.021,,
175,99648.42,101782,99704.291,101782,0.02,,
176,99528.258,102144,99704.291,101782,0.02,,
177,99686.64,102261,99704.291,101782,0.02,,
178,99379.644,101831,99704.291,101782,0.02,,
179,99754.982,102225,99754.982,101782,0.02,,
180,99482.834,101977,99754.982,101782,0.02,,
181,99697.699,102200,99754.982,101782,0.02,,
182,99629.213,102081,99754.982,101782,0.02,,
183,99716.964,102393,99754.982,101782,0.02,,
184,99459.51,101900,99754.982,101782,0.02,,
185,99627.622,102114,99754.982,101782,0.02,,
186,99612.986,102112,99754.982,101782,0.02,,
187,99680.506,102598,99754.982,101782,0.02,,
188,99563.043,102009,99754.982,101782,0.02,,
189,99554.241,101850,99754.982,101782,0.02,,
190,99649.068,101853,99754.982,101782,0.02,,
191,100021.396,102420,100021.396,101782,0.017,,
192,99994.932,102150,100021.396,101782,0.017,,
193,100160.864,101996,100160.864,101782,0.016,,
194,100061.334,102024,100160.864,101782,0.016,,
195,100155.153,102072,100160.864,101782,0.016,,
196,100034.227,102045,100160.864,101782,0.016,,
197,100159.933,102037,100160.864,101782,0.016,,
198,100024.398,102176,100160.864,101782,0.016,,
199,100157.268,101934,100160.864,101782,0.016,,
Running time: 201.89 sec
