iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
60,44246.777,49815,44264.689,47638,0.071,,
61,44284.09,47472,44284.09,47472,0.067,_389,
62,44214.438,46990,44284.09,46990,0.058,_372,
63,44321.358,47899,44321.358,46990,0.057,_374,
64,44282.009,48384,44321.358,46990,0.057,,
65,44310.225,47149,44321.358,46990,0.057,,
66,44330.556,47402,44330.556,46990,0.057,,
67,44290.641,47940,44330.556,46990,0.057,,
68,44307.192,48489,44330.556,46990,0.057,,
69,44305.806,47096,44330.556,46990,0.057,,
70,44306.862,47735,44330.556,46990,0.057,,
71,44310.808,47500,44330.556,46990,0.057,,
72,44308.876,47506,44330.556,46990,0.057,,
73,44325.754,46477,44330.556,46477,0.046,,
74,44371.871,47810,44371.871,46477,0.045,,
75,44343.741,47134,44371.871,46477,0.045,,
76,44373.592,46716,44373.592,46477,0.045,,
77,44370.299,46613,44373.592,46477,0.045,,
78,44377.527,47264,44377.527,46477,0.045,,
79,44339.526,45999,44377.527,45999,0.035,,
80,44436.644,46427,44436.644,45999,0.034,,
81,44380.247,46672,44436.644,45999,0.034,,
82,44440.374,46934,44440.374,45999,0.034,,
83,44375.53,45855,44440.374,45855,0.031,,
84,44450.917,46067,44450.917,45855,0.031,,
85,44406.395,46658,44450.917,45855,0.031,,
86,44442.398,46210,44450.917,45855,0.031,,
87,44404.933,45854,44450.917,45854,0.031,,
88,44448.512,47443,44450.917,45854,0.031,,
89,44406.488,46025,44450.917,45854,0.031,,
90,44443.521,47276,44450.917,45854,0.031,,
91,44420.209,47268,44450.917,45854,0.031,,
92,44418.148,46834,44450.917,45854,0.031,,
93,44440.853,45842,44450.917,45842,0.03,,
94,44428.423,46138,44450.917,45842,0.03,,
95,44441.153,46378,44450.917,45842,0.03,,
96,44491.612,45833,44491.612,45833,0.029,,
97,44471.689,46784,44491.612,45833,0.029,,
98,44505.721,45833,44505.721,45833,0.029,,
99,44476.279,46162,44505.721,45833,0.029,,
100,44496.962,45972,44505.721,45833,0.029,,
101,44491.043,47342,44505.721,45833,0.029,,
102,44495.457,45847,44505.721,45833,0.029,,
103,44489.829,46155,44505.721,45833,0.029,,
104,44491.053,45980,44505.721,45833,0.029,,
105,44492.605,46098,44505.721,45833,0.029,,
106,44498.997,45730,44505.721,45730,0.027,,
107,44501.759,45670,44505.721,45670,0.025,,
108,44496.694,45681,44505.721,45670,0.025,,
109,44508.783,46072,44508.783,45670,0.025,,
110,44486.327,45980,44508.783,45670,0.025,,
111,44504.999,45754,44508.783,45670,0.025,,
112,44495.142,45870,44508.783,45670,0.025,,
113,44490.998,45967,44508.783,45670,0.025,,
114,44509.249,45602,44509.249,45602,0.024,,
115,44496.388,46071,44509.249,45602,0.024,,
116,44511.218,46044,44511.218,45602,0.024,,
117,44491.295,45903,44511.218,45602,0.024,,
118,44502.871,45546,44511.218,45546,0.023,,
119,44497.27,45773,44511.218,45546,0.023,,
120,44503.084,46156,44511.218,45546,0.023,,
121,44500.015,45998,44511.218,45546,0.023,,
122,44504.565,45830,44511.218,45546,0.023,,
123,44494.531,45972,44511.218,45546,0.023,,
124,44502.614,45731,44511.218,45546,0.023,,
125,44504.184,45870,44511.218,45546,0.023,,
126,44494.936,47103,44511.218,45546,0.023,,
127,44505.517,45931,44511.218,45546,0.023,,
128,44521.613,45638,44521.613,45546,0.022,,
129,44522.461,45852,44522.461,45546,0.022,,
130,44528.323,45975,44528.323,45546,0.022,,
131,44518.067,45919,44528.323,45546,0.022,,
132,44527.318,46296,44528.323,45546,0.022,,
133,44519.922,45870,44528.323,45546,0.022,,
134,44526.402,46777,44528.323,45546,0.022,,
135,44521.237,45782,44528.323,45546,0.022,,
136,44520.029,45820,44528.323,45546,0.022,,
137,44525.101,45900,44528.323,45546,0.022,,
138,44522.299,45971,44528.323,45546,0.022,,
139,44517.427,45729,44528.323,45546,0.022,,
140,44521.511,45743,44528.323,45546,0.022,,
141,44519.657,46096,44528.323,45546,0.022,,
142,44529.116,45813,44529.116,45546,0.022,,
143,44530.164,45872,44530.164,45546,0.022,,
144,44529.121,46985,44530.164,45546,0.022,,
145,44532.464,45951,44532.464,45546,0.022,,
146,44530.372,45739,44532.464,45546,0.022,,
147,44530.289,45879,44532.464,45546,0.022,,
148,44529.26,46060,44532.464,45546,0.022,,
149,44530.983,45828,44532.464,45546,0.022,,
150,44532.287,45843,44532.464,45546,0.022,,
151,44531.148,45904,44532.464,45546,0.022,,
152,44528.907,45592,44532.464,45546,0.022,,
153,44528.171,45867,44532.464,45546,0.022,,
154,44531.603,45790,44532.464,45546,0.022,,
155,44528.965,45824,44532.464,45546,0.022,,
156,44531.452,45825,44532.464,45546,0.022,,
157,44529.427,45734,44532.464,45546,0.022,,
158,44530.291,45854,44532.464,45546,0.022,,
159,44529.953,46086,44532.464,45546,0.022,,
160,44530.236,45778,44532.464,45546,0.022,,
161,44526.87,45842,44532.464,45546,0.022,,
162,44530.812,45656,44532.464,45546,0.022,,
163,44526.024,46119,44532.464,45546,0.022,,
164,44531.265,45890,44532.464,45546,0.022,,
165,44525.503,46196,44532.464,45546,0.022,,
166,44529.989,45761,44532.464,45546,0.022,,
167,44524.957,45838,44532.464,45546,0.022,,
168,44529.206,46055,44532.464,45546,0.022,,
169,44524.77,45876,44532.464,45546,0.022,,
170,44529.31,45724,44532.464,45546,0.022,,
171,44529.481,45988,44532.464,45546,0.022,,
172,44524.51,45743,44532.464,45546,0.022,,
173,44528.726,45676,44532.464,45546,0.022,,
174,44527.617,45685,44532.464,45546,0.022,,
175,44527.004,46009,44532.464,45546,0.022,,
176,44528.082,45690,44532.464,45546,0.022,,
177,44525.8,45984,44532.464,45546,0.022,,
178,44529.089,45726,44532.464,45546,0.022,,
179,44526.804,45881,44532.464,45546,0.022,,
180,44525.475,46042,44532.464,45546,0.022,,
181,44527.467,45752,44532.464,45546,0.022,,
182,44523.431,45712,44532.464,45546,0.022,,
183,44528.826,46080,44532.464,45546,0.022,,
184,44527.985,45817,44532.464,45546,0.022,,
185,44528.093,45715,44532.464,45546,0.022,,
186,44522.956,45873,44532.464,45546,0.022,,
187,44526.472,46039,44532.464,45546,0.022,,
188,44525.767,45845,44532.464,45546,0.022,,
189,44525.318,45749,44532.464,45546,0.022,,
190,44525.81,45671,44532.464,45546,0.022,,
191,44526.019,45759,44532.464,45546,0.022,,
192,44524.271,45939,44532.464,45546,0.022,,
193,44525.33,45698,44532.464,45546,0.022,,
194,44524.698,46044,44532.464,45546,0.022,,
195,44525.48,45899,44532.464,45546,0.022,,
196,44523.007,46260,44532.464,45546,0.022,,
197,44525.243,45686,44532.464,45546,0.022,,
198,44524.382,45966,44532.464,45546,0.022,,
199,44520.276,46029,44532.464,45546,0.022,,
Running time: 170.83 sec
